dataset,model,policy_key,seed,event_index,alarm_row,adapt_row,deferred_rows,buffer_rows,action,degraded_to_rebuild,reference_accuracy_used,reference_carried,floor,acc_before,acc_nudged,acc_after,work_units,n_passes,n_estimators_fitted,rows_processed,cumulative_work_units,model_size_after,model_size_unit,placeholders_injected,n_placeholder_rows,nudges_since_rebuild,accuracy_deficit,nudge_prediction_change
insects_abrupt,xgb,always_rebuild,2,0,12643,12643,0,1000,REBUILD,False,0.7295633099702555,False,nan,0.6816385981890546,,1.0,100000,100,100,1000,100000,100,rounds,False,0,0,0.047924711781200946,
insects_abrupt,xgb,always_rebuild,2,1,14467,14467,0,1000,REBUILD,False,0.365,False,nan,0.2577798663324979,,1.0,100000,100,100,1000,200000,100,rounds,False,0,0,0.1072201336675021,
insects_abrupt,xgb,always_rebuild,2,2,18083,18083,0,1000,REBUILD,False,0.4531847615843915,False,nan,0.2892696858425133,,1.0,100000,100,100,1000,300000,100,rounds,False,0,0,0.16391507574187825,
insects_abrupt,xgb,always_rebuild,2,3,19587,19587,0,1000,REBUILD,False,0.4908490849084909,False,nan,0.2242316282731872,,1.0,100000,100,100,1000,400000,100,rounds,False,0,0,0.2666174566353037,
insects_abrupt,xgb,always_rebuild,2,4,28067,28067,0,1000,REBUILD,False,0.3415094339622642,False,nan,0.3583207801957802,,1.0,100000,100,100,1000,500000,100,rounds,False,0,0,-0.01681134623351599,
insects_abrupt,xgb,always_rebuild,2,5,33603,33603,0,1000,REBUILD,False,0.48449753806047396,False,nan,0.35382092618934724,,1.0,100000,100,100,1000,600000,100,rounds,False,0,0,0.13067661187112672,
insects_abrupt,xgb,always_rebuild,2,6,38915,38915,0,1000,REBUILD,False,0.5376714028011362,False,nan,0.41448827784390335,,1.0,100000,100,100,1000,700000,100,rounds,False,0,0,0.12318312495723288,
insects_abrupt,xgb,always_rebuild,2,7,41539,41539,0,1000,REBUILD,False,0.5173832057133766,False,nan,0.6767113713772677,,1.0,100000,100,100,1000,800000,100,rounds,False,0,0,-0.15932816566389107,
insects_abrupt,xgb,always_rebuild,2,8,46819,46819,0,1000,REBUILD,False,0.6643381891560424,False,nan,0.5697266421868625,,1.0,100000,100,100,1000,900000,100,rounds,False,0,0,0.09461154696917984,
