dataset,model,policy_key,seed,event_index,alarm_row,adapt_row,deferred_rows,buffer_rows,action,degraded_to_rebuild,reference_accuracy_used,reference_carried,floor,acc_before,acc_nudged,acc_after,work_units,n_passes,n_estimators_fitted,rows_processed,cumulative_work_units,model_size_after,model_size_unit,placeholders_injected,n_placeholder_rows,nudges_since_rebuild,accuracy_deficit,nudge_prediction_change
elec2,sgd,always_rebuild,3,0,5362,5362,0,832,REBUILD,False,0.7993384785005513,False,nan,0.6107784431137725,,0.4251497005988024,67392,81,0,832,67392,9,params,False,0,0,0.1885600353867788,
elec2,sgd,always_rebuild,3,1,5490,5490,0,128,REBUILD,False,0.7993384785005513,True,nan,0.038461538461538464,,0.9615384615384616,6016,47,0,128,73408,9,params,False,0,0,0.7608769400390129,
elec2,sgd,always_rebuild,3,2,5618,5618,0,128,REBUILD,False,0.7993384785005513,True,nan,0.3076923076923077,,0.6923076923076923,3456,27,0,128,76864,9,params,False,0,0,0.4916461708082436,
elec2,sgd,always_rebuild,3,3,6482,6482,0,864,REBUILD,False,0.555,False,nan,0.6705202312138728,,0.6820809248554913,51840,60,0,864,128704,9,params,False,0,0,-0.11552023121387278,
elec2,sgd,always_rebuild,3,4,7026,7026,0,544,REBUILD,False,0.595,False,nan,0.8715596330275229,,0.5504587155963303,22848,42,0,544,151552,9,params,False,0,0,-0.27655963302752296,
elec2,sgd,always_rebuild,3,5,9074,9074,0,1000,REBUILD,False,0.52,False,nan,0.695,,0.755,77000,77,0,1000,228552,9,params,False,0,0,-0.17499999999999993,
elec2,sgd,always_rebuild,3,6,9362,9362,0,288,REBUILD,False,0.835,False,nan,0.4827586206896552,,0.4827586206896552,12960,45,0,288,241512,9,params,False,0,0,0.35224137931034477,
elec2,sgd,always_rebuild,3,7,9586,9586,0,224,REBUILD,False,0.54,False,nan,0.2,,0.2,6272,28,0,224,247784,9,params,False,0,0,0.34,
elec2,sgd,always_rebuild,3,8,10034,10034,0,448,REBUILD,False,0.645,False,nan,0.24444444444444444,,0.24444444444444444,27776,62,0,448,275560,9,params,False,0,0,0.40055555555555555,
elec2,sgd,always_rebuild,3,9,11026,11026,0,992,REBUILD,False,0.78,False,nan,0.5376884422110553,,0.6532663316582915,64480,65,0,992,340040,9,params,False,0,0,0.24231155778894475,
elec2,sgd,always_rebuild,3,10,11570,11570,0,544,REBUILD,False,0.72,False,nan,0.5596330275229358,,0.46788990825688076,29376,54,0,544,369416,9,params,False,0,0,0.16036697247706422,
elec2,sgd,always_rebuild,3,11,11826,11826,0,256,REBUILD,False,0.68,False,nan,0.1346153846153846,,0.7115384615384616,12800,50,0,256,382216,9,params,False,0,0,0.5453846153846155,
elec2,sgd,always_rebuild,3,12,12242,12242,0,416,REBUILD,False,0.665,False,nan,0.36904761904761907,,0.7619047619047619,9984,24,0,416,392200,9,params,False,0,0,0.29595238095238097,
elec2,sgd,always_rebuild,3,13,12626,12626,0,384,REBUILD,False,0.52,False,nan,0.8441558441558441,,0.36363636363636365,13824,36,0,384,406024,9,params,False,0,0,-0.3241558441558441,
elec2,sgd,always_rebuild,3,14,14162,14162,0,1000,REBUILD,False,0.625,False,nan,0.595,,0.695,69000,69,0,1000,475024,9,params,False,0,0,0.030000000000000027,
elec2,sgd,always_rebuild,3,15,15762,15762,0,1000,REBUILD,False,0.77,False,nan,0.64,,0.69,53000,53,0,1000,528024,9,params,False,0,0,0.13,
elec2,sgd,always_rebuild,3,16,17842,17842,0,1000,REBUILD,False,0.72,False,nan,0.8,,0.7,106000,106,0,1000,634024,9,params,False,0,0,-0.08000000000000007,
elec2,sgd,always_rebuild,3,17,19058,19058,0,1000,REBUILD,False,0.795,False,nan,0.66,,0.63,76000,76,0,1000,710024,9,params,False,0,0,0.135,
elec2,sgd,always_rebuild,3,18,20402,20402,0,1000,REBUILD,False,0.66,False,nan,0.49,,0.5,52000,52,0,1000,762024,9,params,False,0,0,0.17000000000000004,
elec2,sgd,always_rebuild,3,19,21394,21394,0,992,REBUILD,False,0.615,False,nan,0.44221105527638194,,0.8090452261306532,69440,70,0,992,831464,9,params,False,0,0,0.17278894472361805,
elec2,sgd,always_rebuild,3,20,22066,22066,0,672,REBUILD,False,0.775,False,nan,0.6962962962962963,,0.6592592592592592,43680,65,0,672,875144,9,params,False,0,0,0.07870370370370372,
elec2,sgd,always_rebuild,3,21,22546,22546,0,480,REBUILD,False,0.785,False,nan,0.3333333333333333,,0.7083333333333334,28320,59,0,480,903464,9,params,False,0,0,0.4516666666666667,
elec2,sgd,always_rebuild,3,22,23218,23218,0,672,REBUILD,False,0.445,False,nan,0.6222222222222222,,0.7777777777777778,57120,85,0,672,960584,9,params,False,0,0,-0.17722222222222223,
elec2,sgd,always_rebuild,3,23,23538,23538,0,320,REBUILD,False,0.325,False,nan,0.765625,,0.65625,10560,33,0,320,971144,9,params,False,0,0,-0.440625,
elec2,sgd,always_rebuild,3,24,23826,23826,0,288,REBUILD,False,0.645,False,nan,0.896551724137931,,0.4827586206896552,20160,70,0,288,991304,9,params,False,0,0,-0.25155172413793103,
elec2,sgd,always_rebuild,3,25,24114,24114,0,288,REBUILD,False,0.76,False,nan,0.5517241379310345,,0.9655172413793104,8640,30,0,288,999944,9,params,False,0,0,0.20827586206896553,
elec2,sgd,always_rebuild,3,26,24626,24626,0,512,REBUILD,False,0.7,False,nan,0.3592233009708738,,0.7087378640776699,32768,64,0,512,1032712,9,params,False,0,0,0.34077669902912616,
elec2,sgd,always_rebuild,3,27,24850,24850,0,224,REBUILD,False,0.555,False,nan,0.7111111111111111,,0.7333333333333333,9632,43,0,224,1042344,9,params,False,0,0,-0.1561111111111111,
elec2,sgd,always_rebuild,3,28,25618,25618,0,768,REBUILD,False,0.69,False,nan,0.8311688311688312,,0.8311688311688312,26880,35,0,768,1069224,9,params,False,0,0,-0.14116883116883128,
elec2,sgd,always_rebuild,3,29,27122,27122,0,1000,REBUILD,False,0.71,False,nan,0.685,,0.865,54000,54,0,1000,1123224,9,params,False,0,0,0.02499999999999991,
elec2,sgd,always_rebuild,3,30,29010,29010,0,1000,REBUILD,False,0.595,False,nan,0.755,,0.64,66000,66,0,1000,1189224,9,params,False,0,0,-0.16000000000000003,
elec2,sgd,always_rebuild,3,31,29650,29650,0,640,REBUILD,False,0.71,False,nan,0.4765625,,0.59375,38400,60,0,640,1227624,9,params,False,0,0,0.23343749999999996,
