dataset,model,policy_key,seed,event_index,alarm_row,adapt_row,deferred_rows,buffer_rows,action,degraded_to_rebuild,reference_accuracy_used,reference_carried,floor,acc_before,acc_nudged,acc_after,work_units,n_passes,n_estimators_fitted,rows_processed,cumulative_work_units,model_size_after,model_size_unit,placeholders_injected,n_placeholder_rows,nudges_since_rebuild,accuracy_deficit,nudge_prediction_change,alarm_error_before,alarm_error_after,alarm_direction
elec2,xgb,fixed_schedule,0,0,4722,4722,0,192,NUDGE,False,0.8004410143329658,False,nan,0.9230769230769231,0.9230769230769231,0.9230769230769231,765,5,5,153,765,105,rounds,False,0,1,-0.12263590874395736,0.0,0.2931937172774869,0.2265625,error_down
elec2,xgb,fixed_schedule,0,1,5426,5426,0,704,NUDGE,False,0.83,False,nan,0.5957446808510638,0.5106382978723404,0.5106382978723404,2815,5,5,563,3580,110,rounds,False,0,2,0.23425531914893616,0.14184397163120568,0.2332859174964438,0.3229166666666667,error_up
elec2,xgb,fixed_schedule,0,2,6194,6194,0,768,REBUILD,False,0.89,False,nan,0.6623376623376623,,1.0,76800,100,100,768,80380,100,rounds,False,0,0,0.22766233766233768,,0.20730117340286833,0.2296875,error_up
elec2,xgb,fixed_schedule,0,3,7186,7186,0,992,NUDGE,False,0.84,False,nan,0.6984924623115578,0.7336683417085427,0.7336683417085427,3965,5,5,793,84345,105,rounds,False,0,1,0.14150753768844215,0.135678391959799,0.19374369323915236,0.2743055555555556,error_up
elec2,xgb,fixed_schedule,0,4,9298,9298,0,1000,NUDGE,False,0.775,False,nan,0.73,0.695,0.695,4000,5,5,800,88345,110,rounds,False,0,2,0.04500000000000004,0.075,0.17811463761250593,0.4895833333333333,error_up
elec2,xgb,fixed_schedule,0,5,10994,10994,0,1000,REBUILD,False,0.67,False,nan,0.605,,1.0,100000,100,100,1000,188345,100,rounds,False,0,0,0.06500000000000006,,0.2867256637168142,0.3114224137931034,error_up
elec2,xgb,fixed_schedule,0,6,11570,11570,0,576,NUDGE,False,0.89,False,nan,0.6982758620689655,0.6982758620689655,0.6982758620689655,2300,5,5,460,190645,105,rounds,False,0,1,0.1917241379310345,0.0,0.15304347826086956,0.546875,error_up
elec2,xgb,fixed_schedule,0,7,12562,12562,0,992,NUDGE,False,0.82,False,nan,0.6130653266331658,0.7286432160804021,0.7286432160804021,3965,5,5,793,194610,110,rounds,False,0,2,0.20693467336683413,0.135678391959799,0.248234106962664,0.26273148148148145,error_up
elec2,xgb,fixed_schedule,0,8,12658,12662,4,100,REBUILD,False,0.82,True,nan,1.0,,1.0,10000,100,100,100,204610,100,rounds,False,0,0,-0.18000000000000005,,0.4631578947368421,0.35,error_down
elec2,xgb,fixed_schedule,0,9,14130,14130,0,1000,NUDGE,False,0.95,False,nan,0.79,0.79,0.79,4000,5,5,800,208610,105,rounds,False,0,1,0.15999999999999992,0.01,0.12440516655336506,0.16145833333333334,error_up
elec2,xgb,fixed_schedule,0,10,14962,14962,0,832,NUDGE,False,0.8,False,nan,0.6826347305389222,0.6946107784431138,0.6946107784431138,3325,5,5,665,211935,110,rounds,False,0,2,0.11736526946107784,0.011976047904191617,0.23104693140794225,0.2482638888888889,error_up
elec2,xgb,fixed_schedule,0,11,15314,15314,0,352,REBUILD,False,0.66,False,nan,0.9154929577464789,,1.0,35200,100,100,352,247135,100,rounds,False,0,0,-0.25549295774647884,,0.2336182336182336,0.17578125,error_down
elec2,xgb,fixed_schedule,0,12,16178,16178,0,864,NUDGE,False,0.72,False,nan,0.8439306358381503,0.6820809248554913,0.6820809248554913,3455,5,5,691,250590,105,rounds,False,0,1,-0.12393063583815034,0.18497109826589594,0.3302433371958285,0.2222222222222222,error_down
