dataset,model,policy_key,seed,event_index,alarm_row,adapt_row,deferred_rows,buffer_rows,action,degraded_to_rebuild,reference_accuracy_used,reference_carried,floor,acc_before,acc_nudged,acc_after,work_units,n_passes,n_estimators_fitted,rows_processed,cumulative_work_units,model_size_after,model_size_unit,placeholders_injected,n_placeholder_rows,nudges_since_rebuild,accuracy_deficit,nudge_prediction_change,alarm_error_before,alarm_error_after,alarm_direction
covtype,rf,always_rebuild,2,0,11087,11087,0,1000,REBUILD,False,0.5949892222725707,False,nan,0.5339124510304888,,1.0,100000,100,100,1000,100000,100,trees,True,1,0,0.061076771242081884,,0.39098436062557496,0.34375,error_down
covtype,rf,always_rebuild,2,1,11407,11407,0,320,REBUILD,False,0.7483516483516484,False,nan,0.42424242424242425,,1.0,32000,100,100,320,132000,100,trees,True,2,0,0.3241092241092241,,0.32601880877742945,0.3671875,error_up
covtype,rf,always_rebuild,2,2,12239,12239,0,832,REBUILD,False,0.4446275946275946,False,nan,0.24465148378191856,,1.0,83200,100,100,832,215200,100,trees,False,0,0,0.19997611084567604,,0.5078219013237064,0.5440340909090909,error_up
covtype,rf,always_rebuild,2,3,13807,13807,0,1000,REBUILD,False,0.4610286140722706,False,nan,0.37291032133005814,,1.0,100000,100,100,1000,315200,100,trees,False,0,0,0.08811829274221245,,0.5654116145500957,0.6394230769230769,error_up
covtype,rf,always_rebuild,2,4,14575,14575,0,768,REBUILD,False,0.4188516746411483,False,nan,0.5936139332365747,,1.0,76800,100,100,768,392000,100,trees,True,1,0,-0.17476225859542643,,0.4511082138200782,0.41015625,error_down
covtype,rf,always_rebuild,2,5,15215,15215,0,640,REBUILD,False,0.5018228603468301,False,nan,0.5276041666666667,,1.0,64000,100,100,640,456000,100,trees,True,1,0,-0.02578130631983655,,0.41471048513302033,0.4713541666666667,error_up
covtype,rf,always_rebuild,2,6,15759,15759,0,544,REBUILD,False,0.8879513699872981,False,nan,0.3037037037037037,,1.0,54400,100,100,544,510400,100,trees,True,4,0,0.5842476662835944,,0.13443830570902393,0.14583333333333334,error_up
covtype,rf,always_rebuild,2,7,16527,16527,0,768,REBUILD,False,0.8146031746031746,False,nan,0.3371998371998372,,1.0,76800,100,100,768,587200,100,trees,True,4,0,0.47740333740333735,,0.16297262059973924,0.1875,error_up
covtype,rf,always_rebuild,2,8,16655,16655,0,128,REBUILD,False,0.8146031746031746,True,nan,0.5,,1.0,12800,100,100,128,600000,100,trees,True,4,0,0.31460317460317455,,0.16535433070866143,0.19642857142857142,error_up
covtype,rf,always_rebuild,2,9,17231,17231,0,576,REBUILD,False,0.6429392446633826,False,nan,0.4156378600823045,,1.0,57600,100,100,576,657600,100,trees,True,4,0,0.22730138458107807,,0.16521739130434782,0.23125,error_up
covtype,rf,always_rebuild,2,10,18095,18095,0,864,REBUILD,False,0.7850529100529101,False,nan,0.5805555555555556,,1.0,86400,100,100,864,744000,100,trees,True,4,0,0.2044973544973545,,0.1100811123986095,0.390625,error_up
covtype,rf,always_rebuild,2,11,18991,18991,0,896,REBUILD,False,0.926172607879925,False,nan,0.893853338381926,,1.0,89600,100,100,896,833600,100,trees,True,4,0,0.032319269497998904,,0.05921787709497207,0.06901041666666667,error_up
covtype,rf,always_rebuild,2,12,19567,19567,0,576,REBUILD,False,0.99812734082397,False,nan,0.6666666666666666,,1.0,57600,100,100,576,891200,100,trees,True,4,0,0.3314606741573034,,0.07130434782608695,0.09151785714285714,error_up
covtype,rf,always_rebuild,2,13,20015,20015,0,448,REBUILD,False,0.9585400425230333,False,nan,0.5035714285714286,,1.0,44800,100,100,448,936000,100,trees,True,5,0,0.4549686139516047,,0.09619686800894854,0.275,error_up
covtype,rf,always_rebuild,2,14,22223,22223,0,1000,REBUILD,False,0.9585400425230333,False,nan,0.7979605372243409,,1.0,100000,100,100,1000,1036000,100,trees,True,5,0,0.16057950529869236,,0.06796556411418214,0.07569444444444444,error_up
covtype,rf,always_rebuild,2,15,23343,23343,0,1000,REBUILD,False,0.9375,False,nan,0.7404009034443817,,1.0,100000,100,100,1000,1136000,100,trees,True,5,0,0.1970990965556183,,0.07238605898123325,0.08165322580645161,error_up
covtype,rf,always_rebuild,2,16,24591,24591,0,1000,REBUILD,False,0.8709820767293734,False,nan,0.829857490441432,,1.0,100000,100,100,1000,1236000,100,trees,True,5,0,0.04112458628794147,,0.08500400962309543,0.13636363636363635,error_up
covtype,rf,always_rebuild,2,17,25711,25711,0,1000,REBUILD,False,0.997191011235955,False,nan,0.8466666666666667,,1.0,100000,100,100,1000,1336000,100,trees,True,5,0,0.15052434456928832,,0.07864164432529044,0.08870967741935484,error_up
covtype,rf,always_rebuild,2,18,26767,26767,0,1000,REBUILD,False,0.9694444444444444,False,nan,0.8120824584844435,,1.0,100000,100,100,1000,1436000,100,trees,True,5,0,0.15736198596000095,,0.05023696682464455,0.10227272727272728,error_up
covtype,rf,always_rebuild,2,19,27471,27471,0,704,REBUILD,False,0.9186046511627908,False,nan,0.8062122045079714,,1.0,70400,100,100,704,1506400,100,trees,True,5,0,0.1123924466548194,,0.06685633001422475,0.1015625,error_up
