dataset,model,policy_key,seed,event_index,alarm_row,adapt_row,deferred_rows,buffer_rows,action,degraded_to_rebuild,reference_accuracy_used,reference_carried,floor,acc_before,acc_nudged,acc_after,work_units,n_passes,n_estimators_fitted,rows_processed,cumulative_work_units,model_size_after,model_size_unit,placeholders_injected,n_placeholder_rows,nudges_since_rebuild,accuracy_deficit,nudge_prediction_change,alarm_error_before,alarm_error_after,alarm_direction
elec2,rf,mechanism_selector,3,0,5362,5362,0,832,REBUILD,False,0.7717750826901875,False,0.7517750826901874,0.688622754491018,0.6826347305389222,1.0,86525,105,105,1497,86525,100,trees,False,0,0,0.08315232819916951,0.005988023952095809,0.22743682310469315,0.36607142857142855,error_up
elec2,rf,mechanism_selector,3,1,5650,5650,0,288,REBUILD,False,0.93,False,0.91,0.5862068965517241,0.6206896551724138,1.0,29950,105,105,518,116475,100,trees,False,0,0,0.34379310344827596,0.034482758620689655,0.14982578397212543,0.19791666666666666,error_up
elec2,rf,mechanism_selector,3,2,7282,7282,0,1000,REBUILD,False,0.67,False,0.65,0.635,0.645,1.0,104000,105,105,1800,220475,100,trees,False,0,0,0.03500000000000003,0.02,0.29061925199264255,0.33653846153846156,error_up
elec2,rf,mechanism_selector,3,3,9298,9298,0,1000,REBUILD,False,0.78,False,0.76,0.61,0.61,1.0,104000,105,105,1800,324475,100,trees,False,0,0,0.17000000000000004,0.0,0.24863523573200993,0.6375,error_up
elec2,rf,mechanism_selector,3,4,10034,10034,0,736,REBUILD,False,0.61,False,0.59,0.38513513513513514,0.38513513513513514,1.0,76540,105,105,1324,401015,100,trees,False,0,0,0.22486486486486484,0.0,0.46258503401360546,0.4834558823529412,error_up
elec2,rf,mechanism_selector,3,5,11570,11570,0,1000,REBUILD,False,0.86,False,0.84,0.77,0.77,1.0,104000,105,105,1800,505015,100,trees,False,0,0,0.08999999999999997,0.0,0.1517915309446254,0.546875,error_up
elec2,rf,mechanism_selector,3,6,11826,11826,0,256,REBUILD,False,0.775,False,0.755,0.2692307692307692,0.28846153846153844,1.0,26620,105,105,460,531635,100,trees,False,0,0,0.5057692307692307,0.019230769230769232,0.3254901960784314,0.4609375,error_up
elec2,rf,mechanism_selector,3,7,12274,12274,0,448,SKIP,False,0.54,False,0.52,0.8222222222222222,,0.8222222222222222,0,0,0,0,531635,100,trees,False,0,0,-0.28222222222222215,,0.3959731543624161,0.35,error_down
elec2,rf,mechanism_selector,3,8,12466,12466,0,192,REBUILD,True,0.54,True,0.52,1.0,,1.0,19200,100,100,192,550835,100,trees,False,0,0,-0.45999999999999996,,0.4973821989528796,0.45,error_down
elec2,rf,mechanism_selector,3,9,13810,13810,0,1000,SKIP,False,0.725,False,0.705,0.885,,0.885,0,0,0,0,550835,100,trees,False,0,0,-0.16000000000000003,,0.17498138495904692,0.140625,error_down
