dataset,model,policy_key,seed,event_index,alarm_row,adapt_row,deferred_rows,buffer_rows,action,degraded_to_rebuild,reference_accuracy_used,reference_carried,floor,acc_before,acc_nudged,acc_after,work_units,n_passes,n_estimators_fitted,rows_processed,cumulative_work_units,model_size_after,model_size_unit,placeholders_injected,n_placeholder_rows,nudges_since_rebuild,accuracy_deficit,nudge_prediction_change,alarm_error_before,alarm_error_after,alarm_direction
elec2,sgd,fixed_schedule,2,0,5362,5362,0,832,NUDGE,False,0.75303197353914,False,nan,0.6227544910179641,0.6167664670658682,0.6167664670658682,665,1,0,665,665,9,params,False,0,1,0.13027748252117588,0.005988023952095809,0.21419975932611313,0.3541666666666667,error_up
elec2,sgd,fixed_schedule,2,1,5490,5490,0,128,NUDGE,False,0.75303197353914,True,nan,0.9615384615384616,0.9615384615384616,0.9615384615384616,102,1,0,102,767,9,params,False,0,2,-0.2085064879993216,0.0,0.36220472440944884,0.2708333333333333,error_down
elec2,sgd,fixed_schedule,2,2,6674,6674,0,1000,REBUILD,False,0.88,False,nan,0.665,,0.6,51000,51,0,1000,51767,9,params,False,0,0,0.21499999999999997,,0.18681318681318682,0.24583333333333332,error_up
elec2,sgd,fixed_schedule,2,3,7314,7314,0,640,NUDGE,False,0.76,False,nan,0.609375,0.4375,0.4375,512,1,0,512,52279,9,params,False,0,1,0.150625,0.28125,0.26604068857589985,0.2734375,error_up
elec2,sgd,fixed_schedule,2,4,7794,7794,0,480,NUDGE,False,0.505,False,nan,0.78125,0.6875,0.6875,384,1,0,384,52663,9,params,False,0,2,-0.27625,0.2604166666666667,0.46764091858037576,0.4254807692307692,error_down
elec2,sgd,fixed_schedule,2,5,8178,8178,0,384,REBUILD,False,0.705,False,nan,0.42857142857142855,,0.7012987012987013,24960,65,0,384,77623,9,params,False,0,0,0.2764285714285714,,0.31070496083550914,0.45535714285714285,error_up
elec2,sgd,fixed_schedule,2,6,8306,8306,0,128,NUDGE,False,0.705,True,nan,0.19230769230769232,0.8846153846153846,0.8846153846153846,102,1,0,102,77725,9,params,False,0,1,0.5126923076923077,0.9230769230769231,0.3543307086614173,0.39285714285714285,error_up
elec2,sgd,fixed_schedule,2,7,9106,9106,0,800,NUDGE,False,0.81,False,nan,0.60625,0.71875,0.71875,640,1,0,640,78365,9,params,False,0,2,0.2037500000000001,0.3,0.25156445556946183,0.27827380952380953,error_up
elec2,sgd,fixed_schedule,2,8,10866,10866,0,1000,REBUILD,False,0.78,False,nan,0.62,,0.68,51000,51,0,1000,129365,9,params,False,0,0,0.16000000000000003,,0.2546901648664014,0.2632978723404255,error_up
elec2,sgd,fixed_schedule,2,9,11570,11570,0,704,NUDGE,False,0.645,False,nan,0.5673758865248227,0.6312056737588653,0.6312056737588653,563,1,0,563,129928,9,params,False,0,1,0.07762411347517728,0.06382978723404255,0.3712660028449502,0.43125,error_up
