dataset,model,policy_key,seed,event_index,alarm_row,adapt_row,deferred_rows,buffer_rows,action,degraded_to_rebuild,reference_accuracy_used,reference_carried,floor,acc_before,acc_nudged,acc_after,work_units,n_passes,n_estimators_fitted,rows_processed,cumulative_work_units,model_size_after,model_size_unit,placeholders_injected,n_placeholder_rows,nudges_since_rebuild,accuracy_deficit,nudge_prediction_change,alarm_error_before,alarm_error_after,alarm_direction
covtype,sgd,fixed_schedule,2,0,10703,10703,0,704,NUDGE,False,0.17608631411244735,False,nan,0.18372319688109162,0.08235867446393762,0.08235867446393762,563,1,0,563,563,385,params,False,0,1,-0.007636882768644271,0.9645390070921985,0.9431009957325747,0.9107142857142857,error_down
covtype,sgd,fixed_schedule,2,1,11119,11119,0,416,NUDGE,False,0.1355049828945411,False,nan,0.17973657548125632,0.3404255319148936,0.3404255319148936,332,1,0,332,895,385,params,False,0,2,-0.04423159258671522,0.9880952380952381,0.8746987951807229,0.8607954545454546,error_down
covtype,sgd,fixed_schedule,2,2,11471,11471,0,352,REBUILD,False,0.5967533167943048,False,nan,0.37857142857142856,,0.4394557823129252,352000,1000,0,352,352895,385,params,True,2,0,0.2181818882228762,,0.3903133903133903,0.44140625,error_up
covtype,sgd,fixed_schedule,2,3,12591,12591,0,1000,NUDGE,False,0.19444444444444445,False,nan,0.21547619047619046,0.15820232399179765,0.15820232399179765,800,1,0,800,353695,385,params,False,0,1,-0.021031746031746013,0.55,0.7640750670241286,0.8026315789473685,error_up
covtype,sgd,fixed_schedule,2,4,13007,13007,0,416,NUDGE,False,0.12062211981566819,False,nan,0.0566313481914505,0.105559615150408,0.105559615150408,332,1,0,332,354027,385,params,False,0,2,0.06399077162421768,0.23809523809523808,0.6819277108433734,0.7395833333333334,error_up
covtype,sgd,fixed_schedule,2,5,13903,13903,0,896,REBUILD,False,0.15447817210112288,False,nan,0.05752950752950753,,0.19135802469135801,87808,98,0,896,441835,385,params,False,0,0,0.09694866457161536,,0.8357541899441341,0.8502604166666666,error_up
covtype,sgd,fixed_schedule,2,6,14447,14447,0,544,NUDGE,False,0.19030969030969028,False,nan,0.004629629629629629,0.2396825396825397,0.2396825396825397,435,1,0,435,442270,385,params,False,0,1,0.18568006068006065,1.0,0.8139963167587477,0.8784722222222222,error_up
covtype,sgd,fixed_schedule,2,7,14735,14735,0,288,NUDGE,False,0.3274689186019235,False,nan,0.3841991341991342,0.3333333333333333,0.3333333333333333,230,1,0,230,442500,385,params,False,0,2,-0.0567302155972107,0.8620689655172413,0.7212543554006968,0.703125,error_down
covtype,sgd,fixed_schedule,2,8,14927,14927,0,192,REBUILD,False,0.3274689186019235,True,nan,0.1851851851851852,,0.34259259259259256,192000,1000,0,192,634500,385,params,True,1,0,0.1422837334167383,,0.6701570680628273,0.75,error_up
covtype,sgd,fixed_schedule,2,9,15215,15215,0,288,NUDGE,False,0.23484848484848486,False,nan,0.5,0.5942028985507246,0.5942028985507246,230,1,0,230,634730,385,params,False,0,1,-0.26515151515151514,0.5862068965517241,0.5609756097560976,0.53515625,error_down
