dataset,model,policy_key,seed,event_index,alarm_row,adapt_row,deferred_rows,buffer_rows,action,degraded_to_rebuild,reference_accuracy_used,reference_carried,floor,acc_before,acc_nudged,acc_after,work_units,n_passes,n_estimators_fitted,rows_processed,cumulative_work_units,model_size_after,model_size_unit,placeholders_injected,n_placeholder_rows,nudges_since_rebuild,accuracy_deficit,nudge_prediction_change,alarm_error_before,alarm_error_after,alarm_direction
covtype,sgd,fixed_schedule,1,0,10703,10703,0,704,NUDGE,False,0.32157655716888833,False,nan,0.3427350427350427,0.2936347278452542,0.2936347278452542,563,1,0,563,563,385,params,False,0,1,-0.02115848556615435,0.8014184397163121,0.5732574679943101,0.7135416666666666,error_up
covtype,sgd,fixed_schedule,1,1,11279,11279,0,576,NUDGE,False,0.36854826714264466,False,nan,0.42948717948717946,0.4824561403508772,0.4824561403508772,460,1,0,460,1023,385,params,False,0,2,-0.0609389123445348,0.25,0.5373913043478261,0.498046875,error_down
covtype,sgd,fixed_schedule,1,2,11791,11791,0,512,REBUILD,False,0.382028241335045,False,nan,0.3333333333333333,,0.2708333333333333,512000,1000,0,512,513023,385,params,True,2,0,0.04869490800171167,,0.4911937377690802,0.540625,error_up
covtype,sgd,fixed_schedule,1,3,12783,12783,0,992,NUDGE,False,0.2245115995115995,False,nan,0.025274725274725275,0.22314233385661958,0.22314233385661958,793,1,0,793,513816,385,params,False,0,1,0.19923687423687422,0.7236180904522613,0.8789101917255298,0.8967391304347826,error_up
covtype,sgd,fixed_schedule,1,4,13711,13711,0,928,NUDGE,False,0.15092980161739894,False,nan,0.1898898450622589,0.19292777626110957,0.19292777626110957,742,1,0,742,514558,385,params,False,0,2,-0.038960043444859954,0.5698924731182796,0.8694714131607335,0.8547794117647058,error_down
covtype,sgd,fixed_schedule,1,5,14895,14895,0,1000,REBUILD,False,0.09119530439967782,False,nan,0.21988979468599035,,0.2346445824706694,1000000,1000,0,1000,1514558,385,params,True,1,0,-0.12869449028631252,,0.8951817413355875,0.875,error_down
covtype,sgd,fixed_schedule,1,6,15631,15631,0,736,NUDGE,False,0.14175824175824175,False,nan,0.0,0.3282051282051282,0.3282051282051282,588,1,0,588,1515146,385,params,False,0,1,0.14175824175824175,1.0,0.9714285714285714,0.9884868421052632,error_up
covtype,sgd,fixed_schedule,1,7,16559,16559,0,928,NUDGE,False,0.313373253493014,False,nan,0.2698412698412698,0.3287981859410431,0.3287981859410431,742,1,0,742,1515888,385,params,False,0,2,0.043531983651744155,0.16129032258064516,0.26429341963322545,0.27375,error_up
covtype,sgd,fixed_schedule,1,8,17231,17231,0,672,REBUILD,False,0.3267543859649123,False,nan,0.2966666666666667,,0.42876543209876544,672000,1000,0,672,2187888,385,params,True,4,0,0.030087719298245608,,0.3055141579731744,0.575,error_up
covtype,sgd,fixed_schedule,1,9,17455,17455,0,224,NUDGE,False,0.4523809523809524,False,nan,0.5894396551724138,0.4364224137931034,0.4364224137931034,179,1,0,179,2188067,385,params,False,0,1,-0.13705870279146143,0.2222222222222222,0.18385650224215247,0.21354166666666666,error_up
covtype,sgd,fixed_schedule,1,10,17679,17679,0,224,NUDGE,False,0.5294117647058824,False,nan,0.4666666666666667,0.43333333333333335,0.43333333333333335,179,1,0,179,2188246,385,params,False,0,2,0.06274509803921569,0.3111111111111111,0.17937219730941703,0.25,error_up
covtype,sgd,fixed_schedule,1,11,17903,17903,0,224,REBUILD,False,0.5864950316169828,False,nan,0.35984848484848486,,0.5,224000,1000,0,224,2412246,385,params,True,4,0,0.22664654676849794,,0.20179372197309417,0.3482142857142857,error_up
covtype,sgd,fixed_schedule,1,12,17999,18003,4,100,NUDGE,False,0.5864950316169828,True,nan,1.0,1.0,1.0,80,1,0,80,2412326,385,params,False,0,1,-0.4135049683830172,0.0,0.6,0.390625,error_down
covtype,sgd,fixed_schedule,1,13,19471,19471,0,1000,NUDGE,False,0.5989121989121989,False,nan,0.43398268398268397,0.408008658008658,0.408008658008658,800,1,0,800,2413126,385,params,False,0,2,0.16492951492951496,0.09,0.16315431679129844,0.18607954545454544,error_up
covtype,sgd,fixed_schedule,1,14,19663,19663,0,192,REBUILD,False,0.5989121989121989,True,nan,0.15625,,0.390625,192000,1000,0,192,2605126,385,params,True,4,0,0.44266219891219893,,0.2356020942408377,0.34375,error_up
covtype,sgd,fixed_schedule,1,15,20943,20943,0,1000,NUDGE,False,0.5698505523066927,False,nan,0.7491694352159468,0.6706810631229235,0.6706810631229235,800,1,0,800,2605926,385,params,False,0,1,-0.17931888290925413,0.21,0.22986708365910868,0.0,error_down
