dataset,model,policy_key,seed,event_index,alarm_row,adapt_row,deferred_rows,buffer_rows,action,degraded_to_rebuild,reference_accuracy_used,reference_carried,floor,acc_before,acc_nudged,acc_after,work_units,n_passes,n_estimators_fitted,rows_processed,cumulative_work_units,model_size_after,model_size_unit,placeholders_injected,n_placeholder_rows,nudges_since_rebuild,accuracy_deficit,nudge_prediction_change,alarm_error_before,alarm_error_after,alarm_direction,window_error_recent_100,window_error_prior_100,window_error_recent_200,window_error_prior_200,window_error_recent_500,window_error_prior_500
elec2,rf,fixed_schedule,3,0,4573,4630,57,100,NUDGE,False,0.7717750826901875,False,nan,0.75,0.75,0.75,400,5,5,80,400,100,trees,False,0,1,0.021775082690187464,0.0,,,,,,,,,
elec2,rf,fixed_schedule,3,1,4786,4786,0,156,NUDGE,False,0.7717750826901875,True,nan,0.46875,0.46875,0.46875,620,5,5,124,1020,100,trees,False,0,2,0.30302508269018746,0.0,,,,0.24,0.21,,,,
elec2,rf,fixed_schedule,3,2,4900,4900,0,114,REBUILD,False,0.7717750826901875,True,nan,0.6521739130434783,,1.0,11400,100,100,114,12420,100,trees,False,0,0,0.1196011696467092,,,,,0.18,0.26,,,,
elec2,rf,fixed_schedule,3,3,5291,5291,0,391,NUDGE,False,0.475,False,nan,0.3291139240506329,0.3291139240506329,0.3291139240506329,1560,5,5,312,13980,100,trees,False,0,1,0.1458860759493671,0.0,,,,0.72,0.42,0.57,0.52,,
elec2,rf,fixed_schedule,3,4,5579,5579,0,288,NUDGE,False,0.885,False,nan,0.8103448275862069,0.8103448275862069,0.8103448275862069,1150,5,5,230,15130,100,trees,False,0,2,0.07465517241379316,0.0,,,,0.11,0.01,0.06,0.52,0.314,0.314
elec2,rf,fixed_schedule,3,5,5616,5679,63,100,REBUILD,False,0.885,True,nan,0.5,,1.0,10000,100,100,100,25130,100,trees,False,0,0,0.385,,,,,0.2,0.0,0.1,0.365,0.284,0.348
elec2,rf,fixed_schedule,3,6,6668,6668,0,989,NUDGE,False,0.855,False,nan,0.6616161616161617,0.6565656565656566,0.6565656565656566,3955,5,5,791,29085,100,trees,False,0,1,0.19338383838383832,0.005050505050505051,,,,0.45,0.22,0.335,0.2,0.24,0.21
elec2,rf,fixed_schedule,3,7,6828,6828,0,160,NUDGE,False,0.855,True,nan,0.6875,0.6875,0.6875,640,5,5,128,29725,100,trees,False,0,2,0.16749999999999998,0.0,,,,0.13,0.34,0.235,0.24,0.218,0.234
elec2,rf,fixed_schedule,3,8,6925,6928,3,100,REBUILD,False,0.855,True,nan,0.4,,1.0,10000,100,100,100,39725,100,trees,False,0,0,0.45499999999999996,,,,,0.23,0.11,0.17,0.355,0.232,0.212
elec2,rf,fixed_schedule,3,9,6975,7028,53,100,NUDGE,False,0.855,True,nan,0.9,0.95,0.95,400,5,5,80,40125,100,trees,False,0,1,-0.04500000000000004,0.05,,,,0.23,0.21,0.22,0.3,0.252,0.188
elec2,rf,fixed_schedule,3,10,7789,7789,0,761,NUDGE,False,0.81,False,nan,0.6666666666666666,0.6797385620915033,0.6797385620915033,3040,5,5,608,43165,100,trees,False,0,2,0.14333333333333342,0.013071895424836602,,,,0.3,0.29,0.295,0.185,0.214,0.216
elec2,rf,fixed_schedule,3,11,7969,7969,0,180,REBUILD,False,0.81,True,nan,0.6388888888888888,,1.0,18000,100,100,180,61165,100,trees,False,0,0,0.1711111111111112,,,,,0.3,0.28,0.29,0.255,0.246,0.198
elec2,rf,fixed_schedule,3,12,8172,8172,0,203,NUDGE,False,0.905,False,nan,0.7560975609756098,0.7560975609756098,0.7560975609756098,810,5,5,162,61975,100,trees,False,0,1,0.14890243902439027,0.0,,,,0.12,0.1,0.11,0.285,0.206,0.182
elec2,rf,fixed_schedule,3,13,8205,8272,67,100,NUDGE,False,0.905,True,nan,0.9,0.9,0.9,400,5,5,80,62375,100,trees,False,0,2,0.0050000000000000044,0.0,,,,0.11,0.07,0.09,0.24,0.186,0.196
elec2,rf,fixed_schedule,3,14,8282,8372,90,100,REBUILD,False,0.905,True,nan,1.0,,1.0,10000,100,100,100,72375,100,trees,False,0,0,-0.09499999999999997,,,,,0.09,0.12,0.105,0.175,0.166,0.21
elec2,rf,fixed_schedule,3,15,8482,8482,0,110,NUDGE,False,0.905,True,nan,0.45454545454545453,0.45454545454545453,0.45454545454545453,440,5,5,88,72815,100,trees,False,0,1,0.4504545454545455,0.0,,,,0.3,0.18,0.24,0.105,0.158,0.236
elec2,rf,fixed_schedule,3,16,9048,9048,0,566,NUDGE,False,0.74,False,nan,0.7280701754385965,0.7631578947368421,0.7631578947368421,2260,5,5,452,75075,100,trees,False,0,2,0.011929824561403457,0.05263157894736842,,,,0.31,0.24,0.275,0.2,0.224,0.188
elec2,rf,fixed_schedule,3,17,9281,9281,0,233,REBUILD,False,0.83,False,nan,0.6170212765957447,,1.0,23300,100,100,233,98375,100,trees,False,0,0,0.21297872340425528,,,,,0.24,0.14,0.19,0.34,0.232,0.24
elec2,rf,fixed_schedule,3,18,9325,9381,56,100,NUDGE,False,0.83,True,nan,0.8,0.8,0.8,400,5,5,80,98775,100,trees,False,0,1,0.029999999999999916,0.0,,,,0.24,0.08,0.16,0.285,0.23,0.22
elec2,rf,fixed_schedule,3,19,9487,9487,0,106,NUDGE,False,0.83,True,nan,0.13636363636363635,0.18181818181818182,0.18181818181818182,420,5,5,84,99195,100,trees,False,0,2,0.6936363636363636,0.045454545454545456,,,,0.3,0.35,0.325,0.19,0.276,0.218
elec2,rf,fixed_schedule,3,20,9535,9587,52,100,REBUILD,False,0.83,True,nan,0.15,,1.0,10000,100,100,100,109195,100,trees,False,0,0,0.6799999999999999,,,,,0.47,0.31,0.39,0.2,0.31,0.208
elec2,rf,fixed_schedule,3,21,10830,10830,0,1000,NUDGE,False,0.765,False,nan,0.795,0.795,0.795,4000,5,5,800,113195,100,trees,False,0,1,-0.030000000000000027,0.0,,,,0.4,0.01,0.205,0.21,0.174,0.122
