dataset,model,policy_key,seed,event_index,alarm_row,adapt_row,deferred_rows,buffer_rows,action,degraded_to_rebuild,reference_accuracy_used,reference_carried,floor,acc_before,acc_nudged,acc_after,work_units,n_passes,n_estimators_fitted,rows_processed,cumulative_work_units,model_size_after,model_size_unit,placeholders_injected,n_placeholder_rows,nudges_since_rebuild,accuracy_deficit,nudge_prediction_change,alarm_error_before,alarm_error_after,alarm_direction,window_error_recent_100,window_error_prior_100,window_error_recent_200,window_error_prior_200,window_error_recent_500,window_error_prior_500
covtype,rf,mechanism_selector,3,0,14266,14266,0,1000,REBUILD,False,0.5753562534246632,False,0.5553562534246632,0.5193095551791204,0.5193095551791204,1.0,104000,105,105,1800,104000,100,trees,False,0,0,0.05604669824554287,0.035,,,,0.47,0.44,0.455,0.175,0.294,0.156
covtype,rf,mechanism_selector,3,1,14731,14731,0,465,REBUILD,False,0.6697413049726932,False,0.6497413049726932,0.480532212885154,0.444047619047619,1.0,48360,105,105,837,152360,100,trees,True,4,0,0.18920909208753922,0.06451612903225806,,,,0.42,0.29,0.355,0.21,0.308,0.264
covtype,rf,mechanism_selector,3,2,14848,14848,0,117,REBUILD,True,0.6697413049726932,True,0.6497413049726932,0.45625,,1.0,11700,100,100,117,164060,100,trees,True,3,0,0.21349130497269325,,,,,0.24,0.43,0.335,0.24,0.27,0.32
covtype,rf,mechanism_selector,3,3,14943,14948,5,100,REBUILD,True,0.6697413049726932,True,0.6497413049726932,0.3333333333333333,,1.0,10000,100,100,100,174060,100,trees,True,3,0,0.3364079716393599,,,,,0.8,0.2,0.5,0.355,0.382,0.334
covtype,rf,mechanism_selector,3,4,15153,15153,0,205,REBUILD,True,0.44226607489389236,False,0.42226607489389234,0.2801120448179271,,1.0,20500,100,100,205,194560,100,trees,True,3,0,0.16215403007596524,,,,,0.55,0.4,0.475,0.515,0.482,0.308
covtype,rf,mechanism_selector,3,5,15191,15253,62,100,REBUILD,True,0.44226607489389236,True,0.42226607489389234,0.9705882352941176,,1.0,10000,100,100,100,204560,100,trees,True,5,0,-0.5283221604002253,,,,,0.48,0.4,0.44,0.545,0.47,0.302
covtype,rf,mechanism_selector,3,6,15748,15748,0,495,REBUILD,False,0.8088235294117647,False,0.7888235294117647,0.3333333333333333,0.3333333333333333,1.0,51480,105,105,891,256040,100,trees,True,8,0,0.4754901960784314,0.0,,,,0.19,0.11,0.15,0.09,0.1,0.45
covtype,rf,mechanism_selector,3,7,15965,15965,0,217,REBUILD,True,0.7973484848484849,False,0.7773484848484848,0.5,,1.0,21700,100,100,217,277740,100,trees,True,4,0,0.29734848484848486,,,,,0.2,0.05,0.125,0.195,0.142,0.26
covtype,rf,mechanism_selector,3,8,16005,16065,60,100,REBUILD,True,0.7973484848484849,True,0.7773484848484848,0.95,,1.0,10000,100,100,100,287740,100,trees,True,4,0,-0.1526515151515151,,,,,0.14,0.12,0.13,0.185,0.142,0.232
covtype,rf,mechanism_selector,3,9,16111,16165,54,100,REBUILD,True,0.7973484848484849,True,0.7773484848484848,0.3137254901960784,,1.0,10000,100,100,100,297740,100,trees,True,4,0,0.48362299465240643,,,,,0.09,0.15,0.12,0.16,0.146,0.156
covtype,rf,mechanism_selector,3,10,16328,16328,0,163,REBUILD,True,0.7973484848484849,True,0.7773484848484848,0.3333333333333333,,1.0,16300,100,100,163,314040,100,trees,True,4,0,0.46401515151515155,,,,,0.18,0.09,0.135,0.135,0.13,0.126
covtype,rf,mechanism_selector,3,11,16449,16449,0,121,REBUILD,True,0.7973484848484849,True,0.7773484848484848,0.8076923076923077,,1.0,12100,100,100,121,326140,100,trees,True,4,0,-0.010343822843822847,,,,,0.08,0.19,0.135,0.11,0.126,0.13
