dataset,model,policy_key,seed,event_index,alarm_row,adapt_row,deferred_rows,buffer_rows,action,degraded_to_rebuild,reference_accuracy_used,reference_carried,floor,acc_before,acc_nudged,acc_after,work_units,n_passes,n_estimators_fitted,rows_processed,cumulative_work_units,model_size_after,model_size_unit,placeholders_injected,n_placeholder_rows,nudges_since_rebuild,accuracy_deficit,nudge_prediction_change,alarm_error_before,alarm_error_after,alarm_direction,window_error_recent_100,window_error_prior_100,window_error_recent_200,window_error_prior_200,window_error_recent_500,window_error_prior_500
elec2,sgd,fixed_schedule,1,0,4601,4630,29,100,NUDGE,False,0.6802646085997794,False,nan,0.65,0.65,0.65,80,1,0,80,80,9,params,False,0,1,0.03026460859977942,0.0,,,,,,,,,
elec2,sgd,fixed_schedule,1,1,4650,4730,80,100,NUDGE,False,0.6802646085997794,True,nan,0.85,0.85,0.85,80,1,0,80,160,9,params,False,0,2,-0.16973539140022054,0.0,,,,,,,,,
elec2,sgd,fixed_schedule,1,2,4779,4830,51,100,REBUILD,False,0.6802646085997794,True,nan,0.85,,0.85,2200,22,0,100,2360,9,params,False,0,0,-0.16973539140022054,,,,,0.18,0.25,,,,
elec2,sgd,fixed_schedule,1,3,4908,4930,22,100,NUDGE,False,0.6802646085997794,True,nan,0.85,0.85,0.85,80,1,0,80,2440,9,params,False,0,1,-0.16973539140022054,0.0,,,,0.22,0.28,,,,
elec2,sgd,fixed_schedule,1,4,4958,5030,72,100,NUDGE,False,0.6802646085997794,True,nan,0.0,0.0,0.0,80,1,0,80,2520,9,params,False,0,2,0.6802646085997794,0.0,,,,0.26,0.28,0.27,0.17,,
elec2,sgd,fixed_schedule,1,5,5164,5164,0,134,REBUILD,False,0.6802646085997794,True,nan,0.37037037037037035,,0.9259259259259259,3082,23,0,134,5602,9,params,False,0,0,0.3098942382294091,,,,,0.44,0.5,0.47,0.28,,
elec2,sgd,fixed_schedule,1,6,5205,5264,59,100,NUDGE,False,0.6802646085997794,True,nan,0.35,0.7,0.7,80,1,0,80,5682,9,params,False,0,1,0.33026460859977946,0.85,,,,0.48,0.46,0.47,0.26,,
elec2,sgd,fixed_schedule,1,7,5361,5364,3,100,NUDGE,False,0.6802646085997794,True,nan,0.05,0.1,0.1,80,1,0,80,5762,9,params,False,0,2,0.6302646085997794,0.05,,,,0.46,0.52,0.49,0.46,,
elec2,sgd,fixed_schedule,1,8,5553,5553,0,189,REBUILD,False,0.6802646085997794,True,nan,0.47368421052631576,,0.868421052631579,7938,42,0,189,13700,9,params,False,0,0,0.20658039807346368,,,,,0.21,0.54,0.375,0.495,0.422,0.276
elec2,sgd,fixed_schedule,1,9,5596,5653,57,100,NUDGE,False,0.6802646085997794,True,nan,0.5,0.5,0.5,80,1,0,80,13780,9,params,False,0,1,0.18026460859977944,1.0,,,,0.34,0.26,0.3,0.545,0.424,0.298
elec2,sgd,fixed_schedule,1,10,5670,5753,83,100,NUDGE,False,0.6802646085997794,True,nan,0.45,0.45,0.45,80,1,0,80,13860,9,params,False,0,2,0.23026460859977943,0.0,,,,0.38,0.25,0.315,0.445,0.41,0.32
elec2,sgd,fixed_schedule,1,11,6299,6299,0,546,REBUILD,False,0.345,False,nan,0.2909090909090909,,0.43636363636363634,20748,38,0,546,34608,9,params,False,0,0,0.05409090909090908,,,,,0.76,0.45,0.605,0.455,0.552,0.428
elec2,sgd,fixed_schedule,1,12,6408,6408,0,109,NUDGE,False,0.345,True,nan,0.5909090909090909,0.5909090909090909,0.5909090909090909,87,1,0,87,34695,9,params,False,0,1,-0.24590909090909097,0.09090909090909091,,,,0.25,0.73,0.49,0.39,0.474,0.426
elec2,sgd,fixed_schedule,1,13,6460,6508,48,100,NUDGE,False,0.345,True,nan,0.1,0.35,0.35,80,1,0,80,34775,9,params,False,0,2,0.24499999999999997,0.25,,,,0.45,0.49,0.47,0.49,0.456,0.48
elec2,sgd,fixed_schedule,1,14,7336,7336,0,828,REBUILD,False,0.595,False,nan,0.4819277108433735,,0.3493975903614458,63756,77,0,828,98531,9,params,False,0,0,0.11307228915662648,,,,,0.63,0.33,0.48,0.33,0.392,0.416
elec2,sgd,fixed_schedule,1,15,7466,7466,0,130,NUDGE,False,0.595,True,nan,0.07692307692307693,0.23076923076923078,0.23076923076923078,104,1,0,104,98635,9,params,False,0,1,0.5180769230769231,0.15384615384615385,,,,0.56,0.65,0.605,0.305,0.432,0.41
elec2,sgd,fixed_schedule,1,16,7507,7566,59,100,NUDGE,False,0.595,True,nan,0.85,0.85,0.85,80,1,0,80,98715,9,params,False,0,2,-0.255,0.0,,,,0.38,0.63,0.505,0.375,0.416,0.376
elec2,sgd,fixed_schedule,1,17,7616,7666,50,100,REBUILD,False,0.595,True,nan,0.3,,0.7,2300,23,0,100,101015,9,params,False,0,0,0.295,,,,,0.4,0.44,0.42,0.565,0.45,0.358
elec2,sgd,fixed_schedule,1,18,7885,7885,0,219,NUDGE,False,0.66,False,nan,0.5227272727272727,0.4772727272727273,0.4772727272727273,175,1,0,175,101190,9,params,False,0,1,0.13727272727272732,1.0,,,,0.51,0.29,0.4,0.42,0.41,0.43
elec2,sgd,fixed_schedule,1,19,8062,8062,0,177,NUDGE,False,0.66,True,nan,0.1388888888888889,0.6111111111111112,0.6111111111111112,141,1,0,141,101331,9,params,False,0,2,0.5211111111111111,0.5833333333333334,,,,0.58,0.65,0.615,0.335,0.478,0.438
elec2,sgd,fixed_schedule,1,20,8142,8162,20,100,REBUILD,False,0.66,True,nan,0.15,,0.5,2400,24,0,100,103731,9,params,False,0,0,0.51,,,,,0.48,0.54,0.51,0.485,0.464,0.472
elec2,sgd,fixed_schedule,1,21,8301,8301,0,139,NUDGE,False,0.66,True,nan,0.07142857142857142,0.07142857142857142,0.07142857142857142,111,1,0,111,103842,9,params,False,0,1,0.5885714285714286,0.0,,,,0.58,0.5,0.54,0.52,0.532,0.45
elec2,sgd,fixed_schedule,1,22,8568,8568,0,267,NUDGE,False,0.62,False,nan,0.37037037037037035,0.37037037037037035,0.37037037037037035,213,1,0,213,104055,9,params,False,0,2,0.24962962962962965,0.0,,,,0.47,0.39,0.43,0.475,0.458,0.482
elec2,sgd,fixed_schedule,1,23,8617,8668,51,100,REBUILD,False,0.62,True,nan,0.5,,0.5,2400,24,0,100,106455,9,params,False,0,0,0.12,,,,,0.57,0.43,0.5,0.475,0.484,0.466
elec2,sgd,fixed_schedule,1,24,8958,8958,0,290,NUDGE,False,0.66,False,nan,0.3275862068965517,0.5,0.5,232,1,0,232,106687,9,params,False,0,1,0.3324137931034483,0.1724137931034483,,,,0.46,0.33,0.395,0.495,0.444,0.47
elec2,sgd,fixed_schedule,1,25,9299,9299,0,341,NUDGE,False,0.675,False,nan,0.5507246376811594,0.927536231884058,0.927536231884058,272,1,0,272,106959,9,params,False,0,2,0.12427536231884062,0.5217391304347826,,,,0.4,0.18,0.29,0.45,0.338,0.448
elec2,sgd,fixed_schedule,1,26,9341,9399,58,100,REBUILD,False,0.675,True,nan,1.0,,1.0,1300,13,0,100,108259,9,params,False,0,0,-0.32499999999999996,,,,,0.52,0.13,0.325,0.4,0.362,0.422
elec2,sgd,fixed_schedule,1,27,9417,9499,82,100,NUDGE,False,0.675,True,nan,0.6,0.5,0.5,80,1,0,80,108339,9,params,False,0,1,0.07500000000000007,0.9,,,,0.4,0.37,0.385,0.285,0.35,0.436
elec2,sgd,fixed_schedule,1,28,10009,10009,0,510,NUDGE,False,0.72,False,nan,0.5196078431372549,0.6764705882352942,0.6764705882352942,408,1,0,408,108747,9,params,False,0,2,0.20039215686274503,0.37254901960784315,,,,0.49,0.29,0.39,0.29,0.332,0.384
elec2,sgd,fixed_schedule,1,29,10211,10211,0,202,REBUILD,False,0.775,False,nan,0.6097560975609756,,0.3902439024390244,8686,43,0,202,117433,9,params,False,0,0,0.16524390243902443,,,,,0.29,0.16,0.225,0.395,0.31,0.386
elec2,sgd,fixed_schedule,1,30,10502,10502,0,291,NUDGE,False,0.535,False,nan,0.2542372881355932,0.8305084745762712,0.8305084745762712,232,1,0,232,117665,9,params,False,0,1,0.2807627118644068,0.8813559322033898,,,,0.61,0.36,0.485,0.395,0.402,0.32
elec2,sgd,fixed_schedule,1,31,11651,11651,0,1000,NUDGE,False,0.555,False,nan,0.465,0.58,0.58,800,1,0,800,118465,9,params,False,0,2,0.09000000000000002,0.955,,,,0.75,0.32,0.535,0.435,0.442,0.378
elec2,sgd,fixed_schedule,1,32,11795,11795,0,144,REBUILD,False,0.555,True,nan,0.4482758620689655,,0.4482758620689655,3024,21,0,144,121489,9,params,False,0,0,0.10672413793103452,,,,,0.28,0.58,0.43,0.49,0.442,0.376
elec2,sgd,fixed_schedule,1,33,12230,12230,0,435,NUDGE,False,0.45,False,nan,0.26436781609195403,0.5632183908045977,0.5632183908045977,348,1,0,348,121837,9,params,False,0,1,0.18563218390804598,0.367816091954023,,,,0.64,0.42,0.53,0.52,0.526,0.438
elec2,sgd,fixed_schedule,1,34,12608,12608,0,378,NUDGE,False,0.535,False,nan,0.4605263157894737,0.2236842105263158,0.2236842105263158,302,1,0,302,122139,9,params,False,0,2,0.07447368421052636,0.23684210526315788,,,,0.5,0.1,0.3,0.555,0.446,0.488
elec2,sgd,fixed_schedule,1,35,12682,12708,26,100,REBUILD,False,0.535,True,nan,0.5,,0.5,5300,53,0,100,127439,9,params,False,0,0,0.03500000000000003,,,,,0.6,0.32,0.46,0.305,0.466,0.444
elec2,sgd,fixed_schedule,1,36,12738,12808,70,100,NUDGE,False,0.535,True,nan,0.4,0.65,0.65,80,1,0,80,127519,9,params,False,0,1,0.135,0.25,,,,0.42,0.63,0.525,0.22,0.412,0.54
elec2,sgd,fixed_schedule,1,37,13048,13048,0,240,NUDGE,False,0.58,False,nan,0.14583333333333334,0.8541666666666666,0.8541666666666666,192,1,0,192,127711,9,params,False,0,2,0.4341666666666666,1.0,,,,0.6,0.42,0.51,0.485,0.518,0.418
elec2,sgd,fixed_schedule,1,38,13100,13148,48,100,REBUILD,False,0.58,True,nan,0.95,,0.45,2500,25,0,100,130211,9,params,False,0,0,-0.37,,,,,0.5,0.43,0.465,0.465,0.476,0.436
