dataset,model,policy_key,seed,event_index,alarm_row,adapt_row,deferred_rows,buffer_rows,action,degraded_to_rebuild,reference_accuracy_used,reference_carried,floor,acc_before,acc_nudged,acc_after,work_units,n_passes,n_estimators_fitted,rows_processed,cumulative_work_units,model_size_after,model_size_unit,placeholders_injected,n_placeholder_rows,nudges_since_rebuild,accuracy_deficit,nudge_prediction_change,alarm_error_before,alarm_error_after,alarm_direction,window_error_recent_100,window_error_prior_100,window_error_recent_200,window_error_prior_200,window_error_recent_500,window_error_prior_500
insects_abrupt,rf,mechanism_selector,0,0,13267,13267,0,1000,REBUILD,False,0.7201559270610333,False,0.7001559270610332,0.04,0.07,1.0,104000,105,105,1800,104000,100,trees,False,0,0,0.6801559270610332,0.03,,,,0.97,0.95,0.96,0.95,0.958,0.434
insects_abrupt,rf,mechanism_selector,0,1,14367,14367,0,1000,REBUILD,False,0.98,False,0.96,0.1967391304347826,0.19891304347826086,1.0,104000,105,105,1800,208000,100,trees,True,6,0,0.7832608695652173,0.015,,,,0.16,0.03,0.095,0.02,0.052,0.032
insects_abrupt,rf,mechanism_selector,0,2,22567,22567,0,1000,SKIP,False,0.08153476194541678,False,0.06153476194541678,0.17647058823529413,,0.17647058823529413,0,0,0,0,208000,100,trees,False,0,0,-0.09493582628987735,,,,,0.86,0.86,0.86,0.82,0.824,0.824
insects_abrupt,rf,mechanism_selector,0,3,31454,31454,0,1000,SKIP,False,0.18085106382978722,False,0.16085106382978723,0.25,,0.25,0,0,0,0,208000,100,trees,False,0,0,-0.06914893617021278,,,,,0.97,0.89,0.93,0.86,0.904,0.89
insects_abrupt,rf,mechanism_selector,0,4,33696,33696,0,1000,REBUILD,False,0.25,False,0.23,0.17013888888888887,0.17013888888888887,1.0,104000,105,105,1800,312000,100,trees,False,0,0,0.07986111111111113,0.005,,,,0.91,0.92,0.915,0.93,0.838,0.782
insects_abrupt,rf,mechanism_selector,0,5,38735,38735,0,1000,REBUILD,False,0.5891025284555697,False,0.5691025284555696,0.45713760117733626,0.4692788815305371,1.0,104000,105,105,1800,416000,100,trees,False,0,0,0.1319649272782334,0.06,,,,0.5,0.47,0.485,0.49,0.476,0.454
insects_abrupt,rf,mechanism_selector,0,6,47038,47038,0,1000,REBUILD,False,0.318555900621118,False,0.298555900621118,0.24790475834672043,0.23863650514937546,1.0,104000,105,105,1800,520000,100,trees,False,0,0,0.07065114227439756,0.015,,,,0.77,0.83,0.8,0.555,0.63,0.442
