dataset,model,policy_key,seed,event_index,alarm_row,adapt_row,deferred_rows,buffer_rows,action,degraded_to_rebuild,reference_accuracy_used,reference_carried,floor,acc_before,acc_nudged,acc_after,work_units,n_passes,n_estimators_fitted,rows_processed,cumulative_work_units,model_size_after,model_size_unit,placeholders_injected,n_placeholder_rows,nudges_since_rebuild,accuracy_deficit,nudge_prediction_change,alarm_error_before,alarm_error_after,alarm_direction,window_error_recent_100,window_error_prior_100,window_error_recent_200,window_error_prior_200,window_error_recent_500,window_error_prior_500
covtype,sgd,fixed_schedule,0,0,10414,10414,0,415,NUDGE,False,0.1305435216412756,False,nan,0.0,0.5714285714285714,0.5714285714285714,332,1,0,332,332,385,params,False,0,1,0.1305435216412756,1.0,,,,0.99,0.89,0.94,0.755,,
covtype,sgd,fixed_schedule,0,1,11924,11924,0,1000,NUDGE,False,0.2468887996788438,False,nan,0.2437258687258687,0.36617811420443,0.36617811420443,800,1,0,800,1132,385,params,False,0,2,0.003162930952975096,0.885,,,,0.71,0.67,0.69,0.635,0.664,0.468
covtype,sgd,fixed_schedule,0,2,12065,12065,0,141,REBUILD,False,0.2468887996788438,True,nan,0.22857142857142856,,0.3773809523809524,4653,33,0,141,5785,385,params,False,0,0,0.018317371107415242,,,,,0.6,0.68,0.64,0.605,0.642,0.516
covtype,sgd,fixed_schedule,0,3,14591,14591,0,1000,NUDGE,False,0.33191372884212667,False,nan,0.1388888888888889,0.3697478991596639,0.3697478991596639,800,1,0,800,6585,385,params,False,0,1,0.19302483995323777,0.735,,,,0.92,0.93,0.925,0.71,0.836,0.85
covtype,sgd,fixed_schedule,0,4,14661,14691,30,100,NUDGE,False,0.33191372884212667,True,nan,0.4035714285714286,0.4642857142857143,0.4642857142857143,80,1,0,80,6665,385,params,False,0,2,-0.07165769972930192,0.1,,,,0.47,0.9,0.685,0.805,0.744,0.876
covtype,sgd,fixed_schedule,0,5,14777,14791,14,100,REBUILD,False,0.33191372884212667,True,nan,0.022222222222222223,,0.4444444444444444,100000,1000,0,100,106665,385,params,True,3,0,0.30969150661990447,,,,,0.58,0.37,0.475,0.915,0.696,0.84
covtype,sgd,fixed_schedule,0,6,14855,14891,36,100,NUDGE,False,0.33191372884212667,True,nan,0.022727272727272728,0.022727272727272728,0.022727272727272728,80,1,0,80,106745,385,params,False,0,1,0.30918645611485396,0.15,,,,0.6,0.52,0.56,0.695,0.676,0.824
covtype,sgd,fixed_schedule,0,7,29490,29490,0,1000,NUDGE,False,0.0,False,nan,0.14301075268817204,0.45161290322580644,0.45161290322580644,800,1,0,800,107545,385,params,False,0,2,-0.14301075268817204,0.96,,,,0.97,0.88,0.925,0.755,0.872,0.816
covtype,sgd,fixed_schedule,0,8,29616,29616,0,126,REBUILD,False,0.0,True,nan,0.9,,1.0,126000,1000,0,126,233545,385,params,True,5,0,-0.9,,,,,0.01,0.71,0.36,0.83,0.622,0.874
covtype,sgd,fixed_schedule,0,9,29690,29716,26,100,NUDGE,False,0.0,True,nan,0.5,0.5,0.5,80,1,0,80,233625,385,params,False,0,1,-0.5,0.0,,,,0.45,0.0,0.225,0.925,0.598,0.838
covtype,sgd,fixed_schedule,0,10,30053,30053,0,337,NUDGE,False,0.5622505985634477,False,nan,0.5,0.5,0.5,269,1,0,269,233894,385,params,False,0,2,0.06225059856344772,0.0,,,,0.37,0.0,0.185,0.665,0.378,0.746
covtype,sgd,fixed_schedule,0,11,30388,30388,0,335,REBUILD,False,0.4852941176470588,False,nan,0.8375,,0.5,335000,1000,0,335,568894,385,params,True,5,0,-0.3522058823529412,,,,,0.13,0.07,0.1,0.325,0.17,0.502
