dataset,model,policy_key,seed,event_index,alarm_row,adapt_row,deferred_rows,buffer_rows,action,degraded_to_rebuild,reference_accuracy_used,reference_carried,floor,acc_before,acc_nudged,acc_after,work_units,n_passes,n_estimators_fitted,rows_processed,cumulative_work_units,model_size_after,model_size_unit,placeholders_injected,n_placeholder_rows,nudges_since_rebuild,accuracy_deficit,nudge_prediction_change,alarm_error_before,alarm_error_after,alarm_direction,window_error_recent_100,window_error_prior_100,window_error_recent_200,window_error_prior_200,window_error_recent_500,window_error_prior_500
covtype,rf,mechanism_selector,2,0,14266,14266,0,1000,REBUILD,False,0.5949892222725707,False,0.5749892222725707,0.5195511010728402,0.5329349394566786,1.0,104000,105,105,1800,104000,100,trees,False,0,0,0.07543812119973048,0.045,,,,0.5,0.44,0.47,0.135,0.28,0.166
covtype,rf,mechanism_selector,2,1,14906,14906,0,640,SKIP,False,0.6380106033023538,False,0.6180106033023538,0.6655594405594405,,0.6655594405594405,0,0,0,0,104000,100,trees,False,0,0,-0.027548837257086678,,,,,0.45,0.32,0.385,0.27,0.312,0.308
covtype,rf,mechanism_selector,2,2,15172,15172,0,266,SKIP,False,0.5142397942783671,False,0.49423979427836706,0.6666666666666666,,0.6666666666666666,0,0,0,0,104000,100,trees,False,0,0,-0.15242687238829955,,,,,0.49,0.42,0.455,0.38,0.402,0.308
covtype,rf,mechanism_selector,2,3,52191,52191,0,1000,NUDGE,False,0.5,False,0.48,0.35714285714285715,0.5,0.5,4000,5,5,800,108000,100,trees,True,5,1,0.14285714285714285,0.01,,,,0.96,0.99,0.975,0.69,0.856,0.778
covtype,rf,mechanism_selector,2,4,52296,52296,0,105,REBUILD,True,0.5,True,0.48,0.5,,1.0,10500,100,100,105,118500,100,trees,True,5,0,0.0,,,,,0.37,0.99,0.68,0.78,0.74,0.856
covtype,rf,mechanism_selector,2,5,52343,52396,53,100,REBUILD,True,0.5,True,0.48,0.2647058823529412,,1.0,10000,100,100,100,128500,100,trees,True,5,0,0.23529411764705882,,,,,0.21,0.72,0.465,0.975,0.652,0.856
covtype,rf,mechanism_selector,2,6,52575,52575,0,179,REBUILD,True,0.5,True,0.48,0.5,,1.0,17900,100,100,179,146400,100,trees,True,5,0,0.0,,,,,0.17,0.18,0.175,0.455,0.442,0.838
covtype,rf,mechanism_selector,2,7,52619,52675,56,100,REBUILD,True,0.5,True,0.48,1.0,,1.0,10000,100,100,100,156400,100,trees,True,5,0,-0.5,,,,,0.41,0.06,0.235,0.315,0.412,0.856
covtype,rf,mechanism_selector,2,8,52722,52775,53,100,REBUILD,True,0.5,True,0.48,0.3684210526315789,,1.0,10000,100,100,100,166400,100,trees,True,5,0,0.13157894736842107,,,,,0.06,0.44,0.25,0.25,0.238,0.842
covtype,rf,mechanism_selector,2,9,52914,52914,0,139,REBUILD,True,0.5,True,0.48,0.43333333333333335,,1.0,13900,100,100,139,180300,100,trees,True,5,0,0.06666666666666665,,,,,0.19,0.26,0.225,0.24,0.198,0.668
covtype,rf,mechanism_selector,2,10,52973,53014,41,100,REBUILD,True,0.5,True,0.48,0.0,,1.0,10000,100,100,100,190300,100,trees,True,5,0,0.5,,,,,0.19,0.09,0.14,0.265,0.192,0.612
covtype,rf,mechanism_selector,2,11,53163,53163,0,149,REBUILD,True,0.5,True,0.48,0.16666666666666666,,1.0,14900,100,100,149,205200,100,trees,True,5,0,0.33333333333333337,,,,,0.56,0.4,0.48,0.135,0.29,0.332
covtype,rf,mechanism_selector,2,12,53245,53263,18,100,REBUILD,True,0.5,True,0.48,0.5,,1.0,10000,100,100,100,215200,100,trees,True,5,0,0.0,,,,,0.14,0.45,0.295,0.275,0.26,0.26
covtype,rf,mechanism_selector,2,13,53391,53391,0,128,REBUILD,True,0.5,True,0.48,0.5,,1.0,12800,100,100,128,228000,100,trees,True,5,0,0.0,,,,,0.23,0.19,0.21,0.405,0.308,0.168
covtype,rf,mechanism_selector,2,14,53471,53491,20,100,REBUILD,True,0.5,True,0.48,0.15,,1.0,10000,100,100,100,238000,100,trees,True,5,0,0.35,,,,,0.4,0.1,0.25,0.36,0.328,0.19
covtype,rf,mechanism_selector,2,15,53591,53591,0,100,REBUILD,True,0.5,True,0.48,0.5,,1.0,10000,100,100,100,248000,100,trees,True,5,0,0.0,,,,,0.1,0.44,0.27,0.21,0.276,0.258
covtype,rf,mechanism_selector,2,16,53643,53691,48,100,REBUILD,True,0.5,True,0.48,1.0,,1.0,10000,100,100,100,258000,100,trees,True,5,0,-0.5,,,,,0.2,0.31,0.255,0.275,0.242,0.26
covtype,rf,mechanism_selector,2,17,53770,53791,21,100,REBUILD,True,0.5,True,0.48,0.25,,1.0,10000,100,100,100,268000,100,trees,True,5,0,0.25,,,,,0.16,0.33,0.245,0.285,0.232,0.282
covtype,rf,mechanism_selector,2,18,53930,53930,0,139,REBUILD,True,0.5,True,0.48,0.5,,1.0,13900,100,100,139,281900,100,trees,True,5,0,0.0,,,,,0.1,0.37,0.235,0.165,0.226,0.3
covtype,rf,mechanism_selector,2,19,54000,54030,30,100,REBUILD,True,0.5,True,0.48,0.05,,1.0,10000,100,100,100,291900,100,trees,True,5,0,0.45,,,,,0.11,0.0,0.055,0.3,0.162,0.316
covtype,rf,mechanism_selector,2,20,54126,54130,4,100,REBUILD,True,0.5,True,0.48,0.05,,1.0,10000,100,100,100,301900,100,trees,True,5,0,0.45,,,,,0.41,0.29,0.35,0.215,0.262,0.26
covtype,rf,mechanism_selector,2,21,54268,54268,0,138,REBUILD,True,0.5,True,0.48,0.5,,1.0,13800,100,100,138,315700,100,trees,True,5,0,0.0,,,,,0.07,0.47,0.27,0.195,0.232,0.228
covtype,rf,mechanism_selector,2,22,54309,54368,59,100,REBUILD,True,0.5,True,0.48,0.8,,1.0,10000,100,100,100,325700,100,trees,True,5,0,-0.30000000000000004,,,,,0.19,0.25,0.22,0.305,0.21,0.266
covtype,rf,mechanism_selector,2,23,54445,54468,23,100,REBUILD,True,0.5,True,0.48,0.1,,1.0,10000,100,100,100,335700,100,trees,True,5,0,0.4,,,,,0.3,0.48,0.39,0.235,0.308,0.22
covtype,rf,mechanism_selector,2,24,54610,54610,0,142,REBUILD,True,0.5,True,0.48,0.5,,1.0,14200,100,100,142,349900,100,trees,True,5,0,0.0,,,,,0.12,0.49,0.305,0.27,0.28,0.234
