dataset,model,policy_key,seed,event_index,alarm_row,adapt_row,deferred_rows,buffer_rows,action,degraded_to_rebuild,reference_accuracy_used,reference_carried,floor,acc_before,acc_nudged,acc_after,work_units,n_passes,n_estimators_fitted,rows_processed,cumulative_work_units,model_size_after,model_size_unit,placeholders_injected,n_placeholder_rows,nudges_since_rebuild,accuracy_deficit,nudge_prediction_change,alarm_error_before,alarm_error_after,alarm_direction,window_error_recent_100,window_error_prior_100,window_error_recent_200,window_error_prior_200,window_error_recent_500,window_error_prior_500
covtype,rf,mechanism_selector,4,10,15916,15996,80,100,REBUILD,True,0.52613413983277,True,0.50613413983277,1.0,,1.0,10000,100,100,100,217070,100,trees,True,5,0,-0.47386586016723,,,,,0.08,0.09,0.085,0.07,0.066,0.258
covtype,rf,mechanism_selector,4,11,16018,16096,78,100,REBUILD,True,0.52613413983277,True,0.50613413983277,1.0,,1.0,10000,100,100,100,227070,100,trees,True,4,0,-0.47386586016723,,,,,0.09,0.07,0.08,0.105,0.08,0.194
covtype,rf,mechanism_selector,4,12,16111,16196,85,100,REBUILD,True,0.52613413983277,True,0.50613413983277,1.0,,1.0,10000,100,100,100,237070,100,trees,True,4,0,-0.47386586016723,,,,,0.13,0.08,0.105,0.075,0.094,0.122
covtype,rf,mechanism_selector,4,13,16329,16329,0,133,REBUILD,True,0.52613413983277,True,0.50613413983277,0.38095238095238093,,1.0,13300,100,100,133,250370,100,trees,True,4,0,0.1451817588803891,,,,,0.13,0.07,0.1,0.13,0.098,0.064
covtype,rf,mechanism_selector,4,14,16515,16515,0,186,REBUILD,True,0.52613413983277,True,0.50613413983277,0.38484848484848483,,1.0,18600,100,100,186,268970,100,trees,True,4,0,0.1412856549842852,,,,,0.32,0.28,0.3,0.085,0.188,0.074
covtype,rf,mechanism_selector,4,15,16626,16626,0,111,REBUILD,True,0.52613413983277,True,0.50613413983277,0.8636363636363636,,1.0,11100,100,100,111,280070,100,trees,True,4,0,-0.3375022238035936,,,,,0.03,0.34,0.185,0.175,0.158,0.1
covtype,rf,mechanism_selector,4,16,18096,18096,0,1000,REBUILD,False,0.6069523470839261,False,0.5869523470839261,0.3666666666666667,0.3666666666666667,1.0,104000,105,105,1800,384070,100,trees,True,8,0,0.2402856804172594,0.0,,,,0.31,0.03,0.17,0.185,0.186,0.118
covtype,rf,mechanism_selector,4,17,18291,18291,0,195,REBUILD,True,0.6069523470839261,True,0.5869523470839261,0.5833333333333334,,1.0,19500,100,100,195,403570,100,trees,True,4,0,0.02361901375059272,,,,,0.02,0.06,0.04,0.155,0.13,0.124
covtype,rf,mechanism_selector,4,18,18515,18515,0,224,REBUILD,True,0.8613992271710392,False,0.8413992271710392,0.6666666666666666,,1.0,22400,100,100,224,425970,100,trees,True,4,0,0.1947325605043726,,,,,0.09,0.01,0.05,0.105,0.124,0.124
covtype,rf,mechanism_selector,4,19,18548,18615,67,100,REBUILD,True,0.8613992271710392,True,0.8413992271710392,1.0,,1.0,10000,100,100,100,435970,100,trees,True,4,0,-0.13860077282896077,,,,,0.1,0.0,0.05,0.105,0.126,0.124
covtype,rf,mechanism_selector,4,20,18618,18715,97,100,REBUILD,True,0.8613992271710392,True,0.8413992271710392,0.0,,1.0,10000,100,100,100,445970,100,trees,True,5,0,0.8613992271710392,,,,,0.06,0.09,0.075,0.105,0.072,0.188
covtype,rf,mechanism_selector,4,21,18984,18984,0,269,SKIP,False,0.3333333333333333,False,0.3133333333333333,0.5,,0.5,0,0,0,0,445970,100,trees,False,0,0,-0.16666666666666669,,,,,0.37,0.03,0.2,0.715,0.39,0.106
covtype,rf,mechanism_selector,4,22,19059,19084,25,100,REBUILD,True,0.3333333333333333,True,0.3133333333333333,1.0,,1.0,10000,100,100,100,455970,100,trees,True,4,0,-0.6666666666666667,,,,,0.28,0.12,0.2,0.51,0.372,0.13
covtype,rf,mechanism_selector,4,23,19178,19184,6,100,REBUILD,True,0.3333333333333333,True,0.3133333333333333,0.5,,1.0,10000,100,100,100,465970,100,trees,True,5,0,-0.16666666666666669,,,,,0.04,0.13,0.085,0.17,0.262,0.192
covtype,rf,mechanism_selector,4,24,19220,19284,64,100,REBUILD,True,0.3333333333333333,True,0.3133333333333333,1.0,,1.0,10000,100,100,100,475970,100,trees,True,5,0,-0.6666666666666667,,,,,0.25,0.06,0.155,0.205,0.23,0.266
covtype,rf,mechanism_selector,4,25,19308,19384,76,100,REBUILD,True,0.3333333333333333,True,0.3133333333333333,0.0,,1.0,10000,100,100,100,485970,100,trees,True,4,0,0.3333333333333333,,,,,0.65,0.14,0.395,0.22,0.252,0.314
covtype,rf,mechanism_selector,4,26,19653,19653,0,269,REBUILD,False,0.6870748299319729,False,0.6670748299319729,0.5,0.5,1.0,27975,105,105,484,513945,100,trees,True,8,0,0.18707482993197289,0.0,,,,0.32,0.09,0.205,0.615,0.44,0.304
covtype,rf,mechanism_selector,4,27,19772,19772,0,119,REBUILD,True,0.6870748299319729,True,0.6670748299319729,0.7857142857142857,,1.0,11900,100,100,119,525845,100,trees,True,5,0,-0.09863945578231281,,,,,0.03,0.31,0.17,0.29,0.338,0.206
covtype,rf,mechanism_selector,4,28,19809,19872,63,100,REBUILD,True,0.6870748299319729,True,0.6670748299319729,0.0,,1.0,10000,100,100,100,535845,100,trees,True,5,0,0.6870748299319729,,,,,0.12,0.31,0.215,0.175,0.308,0.254
covtype,rf,mechanism_selector,4,29,20133,20133,0,261,REBUILD,False,0.7703488372093024,False,0.7503488372093023,0.5,0.5,1.0,27140,105,105,469,562985,100,trees,True,10,0,0.27034883720930236,0.0,,,,0.3,0.3,0.3,0.43,0.336,0.4
covtype,rf,mechanism_selector,4,30,20212,20233,21,100,REBUILD,True,0.7703488372093024,True,0.7503488372093023,0.8333333333333333,,1.0,10000,100,100,100,572985,100,trees,True,5,0,-0.0629844961240309,,,,,0.22,0.09,0.155,0.52,0.294,0.41
covtype,rf,mechanism_selector,4,31,20303,20333,30,100,REBUILD,True,0.7703488372093024,True,0.7503488372093023,0.5,,1.0,10000,100,100,100,582985,100,trees,True,5,0,0.27034883720930236,,,,,0.14,0.3,0.22,0.28,0.306,0.31
covtype,rf,mechanism_selector,4,32,20434,20434,0,101,REBUILD,True,0.7703488372093024,True,0.7503488372093023,0.3333333333333333,,1.0,10100,100,100,101,593085,100,trees,True,6,0,0.43701550387596905,,,,,0.17,0.33,0.25,0.17,0.228,0.258
covtype,rf,mechanism_selector,4,33,20534,20534,0,100,REBUILD,True,0.7703488372093024,True,0.7503488372093023,0.5,,1.0,10000,100,100,100,603085,100,trees,True,5,0,0.27034883720930236,,,,,0.32,0.17,0.245,0.185,0.232,0.318
covtype,rf,mechanism_selector,4,34,20585,20634,49,100,REBUILD,True,0.7703488372093024,True,0.7503488372093023,0.85,,1.0,10000,100,100,100,613085,100,trees,True,5,0,-0.07965116279069762,,,,,0.37,0.34,0.355,0.2,0.282,0.294
covtype,rf,mechanism_selector,4,35,23120,23120,0,1000,REBUILD,False,0.7273960216998192,False,0.7073960216998192,0.6079545454545454,0.6164772727272727,1.0,104000,105,105,1800,717085,100,trees,True,10,0,0.11944147624527379,0.015,,,,0.33,0.1,0.215,0.2,0.202,0.168
covtype,rf,mechanism_selector,4,36,23189,23220,31,100,REBUILD,True,0.7273960216998192,True,0.7073960216998192,1.0,,1.0,10000,100,100,100,727085,100,trees,True,5,0,-0.2726039783001808,,,,,0.28,0.13,0.205,0.25,0.186,0.174
covtype,rf,mechanism_selector,4,37,23311,23320,9,100,REBUILD,True,0.7273960216998192,True,0.7073960216998192,0.5,,1.0,10000,100,100,100,737085,100,trees,True,5,0,0.2273960216998192,,,,,0.01,0.13,0.07,0.19,0.184,0.168
covtype,rf,mechanism_selector,4,38,23633,23633,0,313,SKIP,False,0.42050438596491224,False,0.4005043859649122,0.6914893617021276,,0.6914893617021276,0,0,0,0,737085,100,trees,False,0,0,-0.27098497573721536,,,,,0.29,0.18,0.235,0.375,0.258,0.192
covtype,rf,mechanism_selector,4,39,23701,23733,32,100,REBUILD,True,0.42050438596491224,True,0.4005043859649122,0.5,,1.0,10000,100,100,100,747085,100,trees,True,5,0,-0.07949561403508776,,,,,0.65,0.02,0.335,0.465,0.32,0.182
covtype,rf,mechanism_selector,4,40,24081,24081,0,348,SKIP,False,0.3601953601953602,False,0.3401953601953602,0.4714285714285714,,0.4714285714285714,0,0,0,0,747085,100,trees,False,0,0,-0.11123321123321123,,,,,0.39,0.01,0.2,0.6,0.42,0.244
covtype,rf,mechanism_selector,4,41,24330,24330,0,249,REBUILD,False,0.7445067788686301,False,0.7245067788686301,0.56,0.56,1.0,25895,105,105,448,772980,100,trees,True,10,0,0.1845067788686301,0.0,,,,0.23,0.19,0.21,0.325,0.252,0.458
covtype,rf,mechanism_selector,4,42,24504,24504,0,174,REBUILD,True,0.7445067788686301,True,0.7245067788686301,0.9,,1.0,17400,100,100,174,790380,100,trees,True,5,0,-0.15549322113136987,,,,,0.01,0.18,0.095,0.145,0.21,0.346
covtype,rf,mechanism_selector,4,43,24557,24604,47,100,REBUILD,True,0.7445067788686301,True,0.7245067788686301,1.0,,1.0,10000,100,100,100,800380,100,trees,True,5,0,-0.25549322113136985,,,,,0.34,0.0,0.17,0.12,0.244,0.378
covtype,rf,mechanism_selector,4,44,24709,24709,0,105,REBUILD,True,0.7445067788686301,True,0.7245067788686301,0.5833333333333334,,1.0,10500,100,100,105,810880,100,trees,True,5,0,0.16117344553529678,,,,,0.05,0.38,0.215,0.105,0.14,0.356
covtype,rf,mechanism_selector,4,45,24829,24829,0,120,REBUILD,True,0.7445067788686301,True,0.7245067788686301,0.5,,1.0,12000,100,100,120,822880,100,trees,True,5,0,0.24450677886863015,,,,,0.35,0.09,0.22,0.205,0.172,0.25
covtype,rf,mechanism_selector,4,46,24878,24929,51,100,REBUILD,True,0.7445067788686301,True,0.7245067788686301,0.0,,1.0,10000,100,100,100,832880,100,trees,True,5,0,0.7445067788686301,,,,,0.48,0.28,0.38,0.205,0.234,0.214
covtype,rf,mechanism_selector,4,47,25031,25031,0,102,REBUILD,True,0.7445067788686301,True,0.7245067788686301,0.0,,1.0,10200,100,100,102,843080,100,trees,True,5,0,0.7445067788686301,,,,,0.25,0.83,0.54,0.22,0.366,0.224
covtype,rf,mechanism_selector,4,48,25100,25131,31,100,REBUILD,True,0.7445067788686301,True,0.7245067788686301,0.5,,1.0,10000,100,100,100,853080,100,trees,True,5,0,0.24450677886863015,,,,,0.24,0.31,0.275,0.49,0.306,0.184
covtype,rf,mechanism_selector,4,49,25461,25461,0,330,SKIP,False,0.19722222222222222,False,0.17722222222222223,0.5689655172413793,,0.5689655172413793,0,0,0,0,853080,100,trees,False,0,0,-0.37174329501915715,,,,,0.53,0.16,0.345,0.71,0.472,0.336
covtype,rf,mechanism_selector,4,50,25721,25721,0,260,SKIP,False,0.3617424242424242,False,0.3417424242424242,0.55,,0.55,0,0,0,0,853080,100,trees,False,0,0,-0.18825757575757585,,,,,0.34,0.2,0.27,0.545,0.414,0.522
covtype,rf,mechanism_selector,4,51,26015,26015,0,294,SKIP,False,0.2777777777777778,False,0.2577777777777778,0.5394736842105263,,0.5394736842105263,0,0,0,0,853080,100,trees,False,0,0,-0.26169590643274854,,,,,0.41,0.2,0.305,0.57,0.396,0.56
covtype,rf,mechanism_selector,4,52,26317,26317,0,302,SKIP,False,0.30833333333333335,False,0.28833333333333333,0.5875,,0.5875,0,0,0,0,853080,100,trees,False,0,0,-0.2791666666666667,,,,,0.42,0.2,0.31,0.55,0.384,0.486
