dataset,model,policy_key,seed,event_index,alarm_row,adapt_row,deferred_rows,buffer_rows,action,degraded_to_rebuild,reference_accuracy_used,reference_carried,floor,acc_before,acc_nudged,acc_after,work_units,n_passes,n_estimators_fitted,rows_processed,cumulative_work_units,model_size_after,model_size_unit,placeholders_injected,n_placeholder_rows,nudges_since_rebuild,accuracy_deficit,nudge_prediction_change,alarm_error_before,alarm_error_after,alarm_direction,window_error_recent_100,window_error_prior_100,window_error_recent_200,window_error_prior_200,window_error_recent_500,window_error_prior_500
covtype,sgd,never_adapt,3,0,10677,10677,0,678,SKIP,False,0.17589336459221372,False,nan,0.18055555555555555,,0.18055555555555555,0,0,0,0,0,385,params,False,0,0,-0.0046621909633418335,,,,,0.77,0.51,0.64,0.445,,
covtype,sgd,never_adapt,3,1,10750,10777,27,100,SKIP,False,0.17589336459221372,True,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.17589336459221372,,,,,0.85,0.65,0.75,0.495,,
covtype,sgd,never_adapt,3,2,13761,13761,0,1000,SKIP,False,0.03081232492997199,False,nan,0.24038265721733465,,0.24038265721733465,0,0,0,0,0,385,params,False,0,0,-0.20957033228736266,,,,,0.8,0.73,0.765,0.685,0.712,0.498
covtype,sgd,never_adapt,3,3,15011,15011,0,1000,SKIP,False,0.17436256218905474,False,nan,0.19525904203323555,,0.19525904203323555,0,0,0,0,0,385,params,False,0,0,-0.020896479844180804,,,,,0.96,0.72,0.84,0.54,0.694,0.738
covtype,sgd,never_adapt,3,4,15528,15528,0,517,SKIP,False,0.2939189189189189,False,nan,0.5,,0.5,0,0,0,0,0,385,params,False,0,0,-0.20608108108108109,,,,,0.91,0.83,0.87,0.805,0.828,0.7
covtype,sgd,never_adapt,3,5,77410,77410,0,1000,SKIP,False,0.3333333333333333,False,nan,0.5,,0.5,0,0,0,0,0,385,params,False,0,0,-0.16666666666666669,,,,,1.0,0.7,0.85,0.86,0.822,0.848
covtype,sgd,never_adapt,3,6,77494,77510,16,100,SKIP,False,0.3333333333333333,True,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.3333333333333333,,,,,0.66,1.0,0.83,0.71,0.804,0.808
covtype,sgd,never_adapt,3,7,77606,77610,4,100,SKIP,False,0.3333333333333333,True,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.3333333333333333,,,,,0.71,0.66,0.685,0.85,0.758,0.828
covtype,sgd,never_adapt,3,8,77933,77933,0,323,SKIP,False,0.5,False,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.87,0.64,0.755,0.835,0.756,0.822
covtype,sgd,never_adapt,3,9,78231,78231,0,298,SKIP,False,0.5,False,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,1.0,0.73,0.865,0.795,0.788,0.798
covtype,sgd,never_adapt,3,10,78356,78356,0,125,SKIP,False,0.5,True,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.7,1.0,0.85,0.725,0.83,0.756
covtype,sgd,never_adapt,3,11,78433,78456,23,100,SKIP,False,0.5,True,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.76,0.7,0.73,0.875,0.782,0.756
covtype,sgd,never_adapt,3,12,78788,78788,0,332,SKIP,False,0.5,False,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,1.0,0.73,0.865,0.815,0.8,0.826
covtype,sgd,never_adapt,3,13,78916,78916,0,128,SKIP,False,0.5,True,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.74,1.0,0.87,0.75,0.848,0.782
covtype,sgd,never_adapt,3,14,78979,79016,37,100,SKIP,False,0.5,True,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.76,0.74,0.75,0.82,0.8,0.782
covtype,sgd,never_adapt,3,15,79349,79349,0,333,SKIP,False,0.5,False,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,1.0,0.69,0.845,0.83,0.804,0.838
covtype,sgd,never_adapt,3,16,79464,79464,0,115,SKIP,False,0.5,True,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.74,1.0,0.87,0.725,0.838,0.8
covtype,sgd,never_adapt,3,17,79559,79564,5,100,SKIP,False,0.5,True,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.69,0.74,0.715,0.845,0.776,0.8
covtype,sgd,never_adapt,3,18,79901,79901,0,337,SKIP,False,0.5,False,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.92,0.74,0.83,0.765,0.78,0.832
covtype,sgd,never_adapt,3,19,80033,80033,0,132,SKIP,False,0.5,True,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.74,1.0,0.87,0.71,0.832,0.776
covtype,sgd,never_adapt,3,20,80130,80133,3,100,SKIP,False,0.5,True,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.69,0.74,0.715,0.84,0.77,0.794
covtype,sgd,never_adapt,3,21,80473,80473,0,340,SKIP,False,0.5,False,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.92,0.8,0.86,0.805,0.806,0.79
covtype,sgd,never_adapt,3,22,80595,80595,0,122,SKIP,False,0.5,True,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.73,1.0,0.865,0.72,0.832,0.772
covtype,sgd,never_adapt,3,23,80695,80695,0,100,SKIP,False,0.5,True,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.67,0.73,0.7,0.86,0.768,0.806
covtype,sgd,never_adapt,3,24,81039,81039,0,344,SKIP,False,0.5,False,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.92,0.7,0.81,0.8,0.78,0.796
covtype,sgd,never_adapt,3,25,81173,81173,0,134,SKIP,False,0.5,True,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.74,1.0,0.87,0.675,0.818,0.768
covtype,sgd,never_adapt,3,26,81227,81273,46,100,SKIP,False,0.5,True,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.63,0.74,0.685,0.755,0.744,0.768
covtype,sgd,never_adapt,3,27,81361,81373,12,100,SKIP,False,0.5,True,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,1.0,0.54,0.77,0.87,0.78,0.81
covtype,sgd,never_adapt,3,28,81430,81473,43,100,SKIP,False,0.5,True,nan,0.5,,0.5,0,0,0,0,0,385,params,False,0,0,0.0,,,,,0.78,0.91,0.845,0.685,0.794,0.768
covtype,sgd,never_adapt,3,29,81562,81573,11,100,SKIP,False,0.5,True,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.52,0.78,0.65,0.77,0.716,0.804
covtype,sgd,never_adapt,3,30,81900,81900,0,327,SKIP,False,0.5,False,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.9,0.61,0.755,0.82,0.756,0.748
covtype,sgd,never_adapt,3,31,82171,82171,0,271,SKIP,False,0.5,False,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.81,0.71,0.76,0.755,0.74,0.766
covtype,sgd,never_adapt,3,32,82475,82475,0,304,SKIP,False,0.5,False,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.92,0.64,0.78,0.87,0.794,0.75
covtype,sgd,never_adapt,3,33,82774,82774,0,299,SKIP,False,0.5,False,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.93,0.63,0.78,0.91,0.804,0.79
covtype,sgd,never_adapt,3,34,83083,83083,0,309,SKIP,False,0.5,False,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.93,0.64,0.785,0.91,0.804,0.852
covtype,sgd,never_adapt,3,35,83375,83375,0,292,SKIP,False,0.5,False,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.93,0.65,0.79,0.9,0.804,0.854
covtype,sgd,never_adapt,3,36,83691,83691,0,316,SKIP,False,0.5,False,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.93,0.66,0.795,0.895,0.806,0.858
covtype,sgd,never_adapt,3,37,83998,83998,0,307,SKIP,False,0.5,False,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.9,0.67,0.785,0.91,0.808,0.862
covtype,sgd,never_adapt,3,38,84284,84284,0,286,SKIP,False,0.5,False,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.88,0.63,0.755,0.89,0.792,0.852
covtype,sgd,never_adapt,3,39,84585,84585,0,301,SKIP,False,0.5,False,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.89,0.69,0.79,0.85,0.782,0.852
covtype,sgd,never_adapt,3,40,84875,84875,0,290,SKIP,False,0.5,False,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.88,0.64,0.76,0.875,0.778,0.826
covtype,sgd,never_adapt,3,41,85174,85174,0,299,SKIP,False,0.5,False,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.85,0.71,0.78,0.845,0.776,0.826
covtype,sgd,never_adapt,3,42,85461,85461,0,287,SKIP,False,0.5,False,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.81,0.7,0.755,0.855,0.762,0.822
covtype,sgd,never_adapt,3,43,85748,85748,0,287,SKIP,False,0.5,False,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.8,0.7,0.75,0.825,0.762,0.806
covtype,sgd,never_adapt,3,44,86033,86033,0,285,SKIP,False,0.5,False,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.73,0.72,0.725,0.83,0.752,0.792
covtype,sgd,never_adapt,3,45,86318,86318,0,285,SKIP,False,0.5,False,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.72,0.71,0.715,0.8,0.74,0.798
covtype,sgd,never_adapt,3,46,86589,86589,0,271,SKIP,False,0.5,False,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.63,0.65,0.64,0.81,0.724,0.79
covtype,sgd,never_adapt,3,47,86877,86877,0,288,SKIP,False,0.5,False,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.62,0.67,0.645,0.78,0.7,0.778
covtype,sgd,never_adapt,3,48,87169,87169,0,292,SKIP,False,0.5,False,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.74,0.66,0.7,0.75,0.704,0.764
covtype,sgd,never_adapt,3,49,87475,87475,0,306,SKIP,False,0.5,False,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.91,0.67,0.79,0.82,0.776,0.738
covtype,sgd,never_adapt,3,50,87792,87792,0,317,SKIP,False,0.5,False,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.93,0.58,0.755,0.94,0.798,0.782
covtype,sgd,never_adapt,3,51,88076,88076,0,284,SKIP,False,0.5,False,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.88,0.66,0.77,0.895,0.8,0.826
covtype,sgd,never_adapt,3,52,88369,88369,0,293,SKIP,False,0.5,False,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.82,0.73,0.775,0.9,0.808,0.842
covtype,sgd,never_adapt,3,53,88469,88469,0,100,SKIP,False,0.5,True,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.9,0.82,0.86,0.84,0.85,0.81
covtype,sgd,never_adapt,3,54,88626,88626,0,157,SKIP,False,0.5,True,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.63,0.96,0.795,0.76,0.808,0.822
covtype,sgd,never_adapt,3,55,89075,89075,0,449,SKIP,False,0.5,False,nan,0.5,,0.5,0,0,0,0,0,385,params,False,0,0,0.0,,,,,0.9,0.94,0.92,0.795,0.872,0.812
covtype,sgd,never_adapt,3,56,89222,89222,0,147,SKIP,False,0.5,True,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.62,1.0,0.81,0.765,0.83,0.8
covtype,sgd,never_adapt,3,57,89561,89561,0,339,SKIP,False,0.5,False,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.79,0.68,0.735,0.84,0.79,0.844
covtype,sgd,never_adapt,3,58,89646,89661,15,100,SKIP,False,0.5,True,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.85,0.64,0.745,0.845,0.77,0.876
covtype,sgd,never_adapt,3,59,89816,89816,0,155,SKIP,False,0.5,True,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.4,0.93,0.665,0.66,0.73,0.802
covtype,sgd,never_adapt,3,60,90155,90155,0,339,SKIP,False,0.5,False,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.76,0.6,0.68,0.82,0.724,0.788
covtype,sgd,never_adapt,3,61,90444,90444,0,289,SKIP,False,0.5,False,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.74,0.73,0.735,0.8,0.756,0.746
covtype,sgd,never_adapt,3,62,90749,90749,0,305,SKIP,False,0.5,False,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.91,0.72,0.815,0.84,0.802,0.778
covtype,sgd,never_adapt,3,63,90849,90849,0,100,SKIP,False,0.5,True,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.9,0.91,0.905,0.815,0.842,0.788
covtype,sgd,never_adapt,3,64,90995,90995,0,146,SKIP,False,0.5,True,nan,0.0,,0.0,0,0,0,0,0,385,params,False,0,0,0.5,,,,,0.9,0.89,0.895,0.79,0.864,0.738
