dataset,model,policy_key,seed,event_index,alarm_row,adapt_row,deferred_rows,buffer_rows,action,degraded_to_rebuild,reference_accuracy_used,reference_carried,floor,acc_before,acc_nudged,acc_after,work_units,n_passes,n_estimators_fitted,rows_processed,cumulative_work_units,model_size_after,model_size_unit,placeholders_injected,n_placeholder_rows,nudges_since_rebuild,accuracy_deficit,nudge_prediction_change,alarm_error_before,alarm_error_after,alarm_direction,window_error_recent_100,window_error_prior_100,window_error_recent_200,window_error_prior_200,window_error_recent_500,window_error_prior_500
elec2,sgd,mechanism_selector,4,0,4604,4630,26,100,REBUILD,True,0.7541345093715546,False,0.7341345093715546,0.65,,0.65,3600,36,0,100,3600,9,params,False,0,0,0.10413450937155455,,,,,,,,,,
elec2,sgd,mechanism_selector,4,1,4676,4730,54,100,REBUILD,True,0.7541345093715546,True,0.7341345093715546,0.8,,0.95,1400,14,0,100,5000,9,params,False,0,0,-0.04586549062844547,,,,,,,,,,
elec2,sgd,mechanism_selector,4,2,5115,5115,0,385,REBUILD,False,0.595,False,0.575,0.2987012987012987,0.24675324675324675,0.7922077922077922,21098,55,0,693,26098,9,params,False,0,0,0.2962987012987013,0.05194805194805195,,,,0.57,0.32,0.445,0.415,,
elec2,sgd,mechanism_selector,4,3,5186,5215,29,100,REBUILD,True,0.595,True,0.575,0.25,,0.55,3600,36,0,100,29698,9,params,False,0,0,0.345,,,,,0.35,0.47,0.41,0.385,,
elec2,sgd,mechanism_selector,4,4,5460,5460,0,245,REBUILD,True,0.665,False,0.645,0.2857142857142857,,0.8163265306122449,4900,20,0,245,34598,9,params,False,0,0,0.37928571428571434,,,,,0.47,0.33,0.4,0.42,,
elec2,sgd,mechanism_selector,4,5,5533,5560,27,100,REBUILD,True,0.665,True,0.645,0.0,,1.0,700,7,0,100,35298,9,params,False,0,0,0.665,,,,,0.28,0.25,0.265,0.39,0.382,0.344
elec2,sgd,mechanism_selector,4,6,5940,5940,0,380,NUDGE,False,0.555,False,0.535,0.3026315789473684,0.6973684210526315,0.6973684210526315,304,1,0,304,35602,9,params,False,0,1,0.25236842105263163,1.0,,,,0.63,0.62,0.625,0.515,0.512,0.4
elec2,sgd,mechanism_selector,4,7,6025,6040,15,100,REBUILD,True,0.555,True,0.535,0.05,,0.95,1000,10,0,100,36602,9,params,False,0,0,0.505,,,,,0.54,0.58,0.56,0.525,0.548,0.378
elec2,sgd,mechanism_selector,4,8,6669,6669,0,629,REBUILD,False,0.53,False,0.51,0.4603174603174603,0.4603174603174603,0.49206349206349204,36356,58,0,1132,72958,9,params,False,0,0,0.06968253968253973,0.0,,,,0.57,0.3,0.435,0.265,0.368,0.528
elec2,sgd,mechanism_selector,4,9,6833,6833,0,164,REBUILD,True,0.53,True,0.51,0.5757575757575758,,0.5757575757575758,4100,25,0,164,77058,9,params,False,0,0,-0.045757575757575775,,,,,0.19,0.45,0.32,0.31,0.302,0.488
