dataset,model,policy_key,seed,event_index,alarm_row,adapt_row,deferred_rows,buffer_rows,action,degraded_to_rebuild,reference_accuracy_used,reference_carried,floor,acc_before,acc_nudged,acc_after,work_units,n_passes,n_estimators_fitted,rows_processed,cumulative_work_units,model_size_after,model_size_unit,placeholders_injected,n_placeholder_rows,nudges_since_rebuild,accuracy_deficit,nudge_prediction_change,alarm_error_before,alarm_error_after,alarm_direction,window_error_recent_100,window_error_prior_100,window_error_recent_200,window_error_prior_200,window_error_recent_500,window_error_prior_500
covtype,rf,always_rebuild,0,0,14280,14280,0,1000,REBUILD,False,0.6039153471652108,False,nan,0.5452714940055311,,1.0,100000,100,100,1000,100000,100,trees,False,0,0,0.05864385315967968,,,,,0.48,0.43,0.455,0.17,0.296,0.168
covtype,rf,always_rebuild,0,1,14883,14883,0,603,REBUILD,False,0.6698113207547169,False,nan,0.6068121693121693,,1.0,60300,100,100,603,160300,100,trees,True,1,0,0.06299915144254764,,,,,0.46,0.45,0.455,0.32,0.376,0.322
covtype,rf,always_rebuild,0,2,15119,15119,0,236,REBUILD,False,0.2770167427701674,False,nan,0.038461538461538464,,1.0,23600,100,100,236,183900,100,trees,True,4,0,0.23855520430862895,,,,,0.96,0.89,0.925,0.5,0.64,0.376
covtype,rf,always_rebuild,0,3,15500,15500,0,381,REBUILD,False,0.3980263157894737,False,nan,0.22058823529411764,,1.0,38100,100,100,381,222000,100,trees,True,5,0,0.17743808049535603,,,,,0.58,0.34,0.46,0.48,0.564,0.502
covtype,rf,always_rebuild,0,4,15535,15600,65,100,REBUILD,False,0.3980263157894737,True,nan,1.0,,1.0,10000,100,100,100,232000,100,trees,True,5,0,-0.6019736842105263,,,,,0.41,0.44,0.425,0.37,0.5,0.548
covtype,rf,always_rebuild,0,5,15627,15700,73,100,REBUILD,False,0.3980263157894737,True,nan,0.5,,1.0,10000,100,100,100,242000,100,trees,True,4,0,-0.10197368421052633,,,,,0.11,0.44,0.275,0.355,0.344,0.654
covtype,rf,always_rebuild,0,6,15756,15800,44,100,REBUILD,False,0.3980263157894737,True,nan,1.0,,1.0,10000,100,100,100,252000,100,trees,True,4,0,-0.6019736842105263,,,,,0.09,0.11,0.1,0.395,0.26,0.656
covtype,rf,always_rebuild,0,7,15821,15900,79,100,REBUILD,False,0.3980263157894737,True,nan,1.0,,1.0,10000,100,100,100,262000,100,trees,True,4,0,-0.6019736842105263,,,,,0.13,0.12,0.125,0.275,0.238,0.644
covtype,rf,always_rebuild,0,8,15916,16000,84,100,REBUILD,False,0.3980263157894737,True,nan,1.0,,1.0,10000,100,100,100,272000,100,trees,True,5,0,-0.6019736842105263,,,,,0.07,0.09,0.08,0.09,0.176,0.604
covtype,rf,always_rebuild,0,9,16018,16100,82,100,REBUILD,False,0.3980263157894737,True,nan,1.0,,1.0,10000,100,100,100,282000,100,trees,True,4,0,-0.6019736842105263,,,,,0.09,0.06,0.075,0.11,0.086,0.532
covtype,rf,always_rebuild,0,10,16111,16200,89,100,REBUILD,False,0.3980263157894737,True,nan,1.0,,1.0,10000,100,100,100,292000,100,trees,True,4,0,-0.6019736842105263,,,,,0.13,0.08,0.105,0.07,0.094,0.366
covtype,rf,always_rebuild,0,11,16449,16449,0,249,REBUILD,False,0.5764705882352941,False,nan,0.5384615384615384,,1.0,24900,100,100,249,316900,100,trees,True,4,0,0.03800904977375563,,,,,0.15,0.13,0.14,0.115,0.126,0.138
covtype,rf,always_rebuild,0,12,16651,16651,0,202,REBUILD,False,0.6182795698924731,False,nan,0.7391304347826086,,1.0,20200,100,100,202,337100,100,trees,True,4,0,-0.12085086489013552,,,,,0.12,0.18,0.15,0.14,0.134,0.092
covtype,rf,always_rebuild,0,13,17003,17003,0,352,REBUILD,False,0.7755285650022493,False,nan,0.4935897435897436,,1.0,35200,100,100,352,372300,100,trees,True,4,0,0.2819388214125057,,,,,0.14,0.09,0.115,0.135,0.104,0.15
covtype,rf,always_rebuild,0,14,17049,17103,54,100,REBUILD,False,0.7755285650022493,True,nan,1.0,,1.0,10000,100,100,100,382300,100,trees,True,4,0,-0.22447143499775069,,,,,0.24,0.03,0.135,0.115,0.12,0.138
covtype,rf,always_rebuild,0,15,17178,17203,25,100,REBUILD,False,0.7755285650022493,True,nan,0.95,,1.0,10000,100,100,100,392300,100,trees,True,5,0,-0.17447143499775064,,,,,0.03,0.19,0.11,0.08,0.084,0.138
covtype,rf,always_rebuild,0,16,17222,17303,81,100,REBUILD,False,0.7755285650022493,True,nan,0.5,,1.0,10000,100,100,100,402300,100,trees,True,4,0,0.2755285650022493,,,,,0.27,0.09,0.18,0.12,0.132,0.138
covtype,rf,always_rebuild,0,17,17398,17403,5,100,REBUILD,False,0.7755285650022493,True,nan,0.5,,1.0,10000,100,100,100,412300,100,trees,True,5,0,0.2755285650022493,,,,,0.04,0.39,0.215,0.12,0.154,0.132
covtype,rf,always_rebuild,0,18,17655,17655,0,252,REBUILD,False,0.31875000000000003,False,nan,0.6111111111111112,,1.0,25200,100,100,252,437500,100,trees,True,4,0,-0.2923611111111111,,,,,0.18,0.18,0.18,0.235,0.238,0.092
covtype,rf,always_rebuild,0,19,17845,17845,0,190,REBUILD,False,0.31875000000000003,True,nan,0.5,,1.0,19000,100,100,190,456500,100,trees,True,4,0,-0.18124999999999997,,,,,0.01,0.1,0.055,0.135,0.146,0.152
covtype,rf,always_rebuild,0,20,18072,18072,0,227,REBUILD,False,0.7333333333333334,False,nan,0.3333333333333333,,1.0,22700,100,100,227,479200,100,trees,True,4,0,0.4000000000000001,,,,,0.07,0.0,0.035,0.07,0.078,0.202
covtype,rf,always_rebuild,0,21,18301,18301,0,229,REBUILD,False,0.5788888888888889,False,nan,0.6439393939393939,,1.0,22900,100,100,229,502100,100,trees,True,4,0,-0.06505050505050503,,,,,0.1,0.08,0.09,0.09,0.1,0.144
covtype,rf,always_rebuild,0,22,18336,18401,65,100,REBUILD,False,0.5788888888888889,True,nan,0.8571428571428572,,1.0,10000,100,100,100,512100,100,trees,True,4,0,-0.2782539682539683,,,,,0.11,0.06,0.085,0.1,0.102,0.144
covtype,rf,always_rebuild,0,23,18475,18501,26,100,REBUILD,False,0.5788888888888889,True,nan,0.1,,1.0,10000,100,100,100,522100,100,trees,True,6,0,0.4788888888888889,,,,,0.36,0.12,0.24,0.09,0.148,0.086
covtype,rf,always_rebuild,0,24,18746,18746,0,245,REBUILD,False,0.3333333333333333,False,nan,0.3333333333333333,,1.0,24500,100,100,245,546600,100,trees,True,4,0,0.0,,,,,0.23,0.06,0.145,0.525,0.292,0.08
covtype,rf,always_rebuild,0,25,18946,18946,0,200,REBUILD,False,0.9905838041431262,False,nan,0.925,,1.0,20000,100,100,200,566600,100,trees,True,4,0,0.06558380414312615,,,,,0.03,0.02,0.025,0.145,0.24,0.114
covtype,rf,always_rebuild,0,26,19185,19185,0,239,REBUILD,False,0.7448765225164823,False,nan,0.5,,1.0,23900,100,100,239,590500,100,trees,True,4,0,0.2448765225164823,,,,,0.11,0.03,0.07,0.12,0.126,0.246
covtype,rf,always_rebuild,0,27,19324,19324,0,139,REBUILD,False,0.7448765225164823,True,nan,0.5,,1.0,13900,100,100,139,604400,100,trees,True,4,0,0.2448765225164823,,,,,0.04,0.15,0.095,0.135,0.092,0.276
covtype,rf,always_rebuild,0,28,19367,19424,57,100,REBUILD,False,0.7448765225164823,True,nan,1.0,,1.0,10000,100,100,100,614400,100,trees,True,5,0,-0.2551234774835177,,,,,0.16,0.15,0.155,0.02,0.116,0.272
covtype,rf,always_rebuild,0,29,19454,19524,70,100,REBUILD,False,0.7448765225164823,True,nan,0.25,,1.0,10000,100,100,100,624400,100,trees,True,4,0,0.4948765225164823,,,,,0.58,0.1,0.34,0.08,0.2,0.252
covtype,rf,always_rebuild,0,30,19788,19788,0,264,REBUILD,False,0.5949798359059936,False,nan,0.5,,1.0,26400,100,100,264,650800,100,trees,True,5,0,0.09497983590599357,,,,,0.23,0.3,0.265,0.41,0.344,0.084
covtype,rf,always_rebuild,0,31,19881,19888,7,100,REBUILD,False,0.5949798359059936,True,nan,0.9375,,1.0,10000,100,100,100,660800,100,trees,True,5,0,-0.34252016409400643,,,,,0.08,0.16,0.12,0.28,0.286,0.144
covtype,rf,always_rebuild,0,32,19994,19994,0,106,REBUILD,False,0.5949798359059936,True,nan,0.5,,1.0,10600,100,100,106,671400,100,trees,True,5,0,0.09497983590599357,,,,,0.11,0.01,0.06,0.26,0.182,0.218
covtype,rf,always_rebuild,0,33,20081,20094,13,100,REBUILD,False,0.5949798359059936,True,nan,0.0,,1.0,10000,100,100,100,681400,100,trees,True,5,0,0.5949798359059936,,,,,0.24,0.06,0.15,0.12,0.168,0.268
covtype,rf,always_rebuild,0,34,20356,20356,0,262,REBUILD,False,0.7333333333333334,False,nan,0.5,,1.0,26200,100,100,262,707600,100,trees,True,5,0,0.2333333333333334,,,,,0.3,0.34,0.32,0.445,0.32,0.324
covtype,rf,always_rebuild,0,35,20436,20456,20,100,REBUILD,False,0.7333333333333334,True,nan,0.9,,1.0,10000,100,100,100,717600,100,trees,True,5,0,-0.16666666666666663,,,,,0.21,0.1,0.155,0.535,0.308,0.258
covtype,rf,always_rebuild,0,36,20527,20556,29,100,REBUILD,False,0.7333333333333334,True,nan,0.5,,1.0,10000,100,100,100,727600,100,trees,True,5,0,0.2333333333333334,,,,,0.11,0.29,0.2,0.315,0.296,0.182
covtype,rf,always_rebuild,0,37,22728,22728,0,1000,REBUILD,False,0.695054945054945,False,nan,0.6859756097560976,,1.0,100000,100,100,1000,827600,100,trees,True,5,0,0.009079335298847413,,,,,0.31,0.08,0.195,0.195,0.184,0.138
covtype,rf,always_rebuild,0,38,22863,22863,0,135,REBUILD,False,0.695054945054945,True,nan,0.9166666666666667,,1.0,13500,100,100,135,841100,100,trees,True,5,0,-0.2216117216117217,,,,,0.01,0.21,0.11,0.17,0.154,0.128
